id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z
3273,范琪,Fan Qi,997,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0097376552322135,-0.1345586268557452
3299,方慎從,Fang Shencong,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.011101,25.433954,莆田,0,0,0,0,0,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.6506872952337401,-1.788233440777808
3303,方鼎,Fang Ding,962,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,119.011101,25.433954,莆田,0,0,0,0,0,1,0.0,5.023300977416857e-05,0.0,0.0895713085213861,-0.17812319241819308,-0.20850928413130795,-0.107944576878429,0.6506872952337401,-1.788233440777808
3307,傅立,Fu Li,994,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,116.282559,35.956072,須城,0,0,0,0,0,1,0.0,0.04305271222744958,0.0,0.0895713085213861,-0.17812319241819308,2.22401050086413,-0.107944576878429,0.04124954146819237,1.1716038999310066
3313,富言,Fu Yan,969,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,2,0.0,0.019598961892815618,2.1434652682610865e-07,0.45684964587212995,-0.17812319241819308,0.8973030002907586,-0.10723848528948633,-0.8298251825437993,0.808507211599097
3321,韓直彥,Han Zhiyan,1030,cluster1_song_and_before,宋,construction,将作/营缮,0,1,1,0,0,1,114.345497,36.098343,安陽,0,0,0,0,1,3,0.3333333333333333,0.014551591239866926,5.232154524665142e-05,0.8241279832228736,2.397497108490977,0.6117885555687798,0.06441092412353154,-0.39140596252793847,1.211624266391446
3325,韓公彥,Han Gongyan,1008,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,114.345497,36.098343,安陽,0,0,0,0,1,2,0.0,0.01583014102027113,2.188465098011006e-06,0.45684964587212995,-0.17812319241819308,0.6841122376800299,-0.10073542438465527,-0.39140596252793847,1.211624266391446
3331,韓彥古,Han Yangu,1129,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0097376552322135,-0.1345586268557452
3343,侯正臣,Hou Zhengchen,1024,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.653221,28.018291,永嘉,0,0,0,0,0,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0174655688368177,-1.0612679046019733
3351,向經,Xiang Jing,1023,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,2,0.0,0.003915028797385508,1.8113961538305807e-06,0.45684964587212995,-0.17812319241819308,0.01011048824840674,-0.1019775495260311,-0.3918899761925293,0.8423193593235898
3356,向紘,Xiang Hong,1046,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,1,2,0.0,0.00748102317091477,9.571014374387454e-07,0.45684964587212995,-0.17812319241819308,0.2118279711610408,-0.10479173234790533,-0.3918899761925293,0.8423193593235898
3364,蕭服,Xiao Fu,1059,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,115.132248,27.214367,吉水,0,0,0,0,1,1,0.0,0.005578674985962493,0.0,0.0895713085213861,-0.17812319241819308,0.10421790583381838,-0.107944576878429,-0.21567996592872687,-1.2874090935044358
3374,胥元衡,Xu Yuanheng,1028,cluster1_song_and_before,宋,construction,将作/营缮,0,1,1,0,0,1,112.978134,28.198198,長沙,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.6968154578929071,-1.0106606545735188
3381,徐師閔,Xu Shimin,997,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,120.618622,31.31271,長洲,0,0,0,0,0,1,0.0,0.005364898082962363,0.0,0.0895713085213861,-0.17812319241819308,0.09212519500450597,-0.107944576878429,1.0097376552322135,-0.1345586268557452
3388,薛季卿,Xue Jiqing,997,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,104.077995,30.650385,成都,0,0,0,0,1,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-2.6847198846384606,-0.32086848069743024
3395,胡交脩,Hu Jiaoxiu,1078,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,119.952301,31.782784,武進,0,0,1,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.8609104891021656,-0.002328349824414023
3450,高遵甫,Gao Zunfu,988,cluster1_song_and_before,宋,military_industrial,军器/制造,1,0,0,0,0,1,116.555748,33.268639,蒙城,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.1022680966208891,0.41563779652358346
3451,高子溶,Gao Zirong,1141,cluster1_song_and_before,宋,military_industrial,军器/制造,0,0,1,0,0,1,116.555748,33.268639,蒙城,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.1022680966208891,0.41563779652358346
3461,葛宮,Ge Gong,992,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.26609,31.90877,江陰,0,0,0,0,0,1,0.0,0.0001414367939382011,0.0,0.0895713085213861,-0.17812319241819308,-0.20335016276245735,-0.107944576878429,0.9309973205734562,0.03311109945818705
3468,雷孝先,Lei Xiaoxian,978,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,110.151016,35.242584,郃陽,0,0,0,0,1,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-1.3282708078747485,0.9709020617129173
3484,李之儀,Li Zhiyi,1052,cluster1_song_and_before,宋,hydraulic,水利/河道,1,1,0,0,0,1,118.483437,31.555685,當塗,0,0,1,0,0,8,0.07142857142857142,0.07611718591935432,0.0007087950777260873,2.6605196699765927,0.37379544349091476,4.094367463979878,2.2269392678799953,0.5328300795841566,-0.0662105549315634
3501,李孝稱,Li Xiaocheng,1018,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,2,1.0,0.005451061325281737,0.0,0.45684964587212995,7.548737710309318,0.09699918821360178,-0.107944576878429,-0.3918899761925293,0.8423193593235898
3502,李孝先,Li Xiaoxian,980,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,118.7425,30.946941,宣城,0,0,0,0,0,2,0.0,2.1262940533200443e-22,6.393162895872638e-07,0.45684964587212995,-0.17812319241819308,-0.21135081309332437,-0.1058385672246415,0.5906934999763558,-0.23744824891412958
3504,李虛己,Li Xuji,947,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.89772,28.674896,南昌,0,0,0,0,0,4,0.16666666666666666,0.010043860102933518,6.82576690294412e-05,1.1914063205736174,1.109686958036392,0.356799881066416,0.11690705331206652,-0.044706773560632615,-0.876567068031227
3505,李虛舟,Li Xuzhou,971,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,115.89772,28.674896,南昌,0,0,0,0,0,4,0.5,0.05551952239067929,6.0168051413397185e-05,1.1914063205736174,3.685307258945562,2.92922012899584,0.09025856480595179,-0.044706773560632615,-0.876567068031227
3518,李茂先,Li Maoxian,1012,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
3522,李孟傳,Li Mengchuan,1136,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,120.973587,29.952654,上虞,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0890214164004066,-0.5171379264088455
3525,李韶,Li Shao,1181,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.534469,26.198015,連江,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7675849711034066,-1.5733055832514693
3528,李淑,Li Shu,1002,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,116.584183,34.703617,豐縣,0,0,1,0,0,3,0.0,0.01504982687001444,6.761258634362447e-06,0.8241279832228736,-0.17812319241819308,0.6399722335792638,-0.0856719143674923,0.10861924039229687,0.8192924093587234
3533,李大性,Li Daxing,1137,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,115.89772,28.674896,新建,0,0,0,0,0,1,0.0,0.006229044638128083,0.0,0.0895713085213861,-0.17812319241819308,0.14100734391354497,-0.107944576878429,-0.044706773560632615,-0.876567068031227
3590,劉震,Liu Zhen,1020,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,114.859356,34.92438,東明,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.27663218418323343,0.8813923184119096
3591,劉震孫,Liu Zhensun,1205,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,0,0,0,1,116.29917145,35.91034317,東平府,0,0,1,0,0,2,0.0,0.021160028311951837,9.662610322344652e-05,0.45684964587212995,-0.17812319241819308,0.9856077915335856,0.21035719254437177,0.04496004114624038,1.1587405297824367
3596,劉克遜,Liu Kexun,1189,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,119.011101,25.433954,莆田,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.6506872952337401,-1.788233440777808
3599,劉詵,Liu Shen,1046,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,119.381439,25.727917,福清,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.733404716792224,-1.705542611404217
3604,柳灝,Liu Hao,972,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.276459,31.864456,合肥,0,0,0,0,0,1,0.0,1.7500105718422635e-05,0.0,0.0895713085213861,-0.17812319241819308,-0.2103608852060486,-0.107944576878429,0.26324362602601775,0.020645716356023556
3608,羅弘信,Luo Hongxin,836,cluster1_song_and_before,唐,works_general,工部,1,0,0,0,0,1,115.146522,36.275528,元城,0,0,0,0,0,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.21249177439740735,1.2614658267325767
3615,樓璩,Lou Qu,1119,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,121.542656,29.866316,鄞縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.2161267103990354,-0.541424523111345
3634,陸軫,Lu Zhen,982,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.578262,30.004515,山陰,0,0,0,0,0,3,0.0,8.689922682926126e-21,0.0,0.8241279832228736,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0007229844879177,-0.5025495969179097
3638,陸詵,Lu Shen,1012,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,3,0.0,0.003492223455799036,6.631345673682738e-06,0.8241279832228736,-0.17812319241819308,-0.013806327184599936,-0.08609986834551502,-0.3918899761925293,0.8423193593235898
3675,梅正臣,Mei Zhengchen,1004,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,118.7425,30.946941,宣城,0,0,0,0,1,1,0.0,1.503516943899234e-22,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.5906934999763558,-0.23744824891412958
3700,龐元魯,Pang Yuanlu,1016,cluster1_song_and_before,宋,construction,将作/营缮,0,1,1,0,0,1,115.875175,34.962231,成武,0,0,0,0,1,3,0.6666666666666666,0.03283126734459472,3.3602593083257083e-06,0.8241279832228736,4.973117409400148,1.6458143744750966,-0.09687534767556931,-0.04974234719616735,0.8920396807759489
3709,畢從古,Bi Conggu,1010,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,113.641312,34.758076,管城,0,0,0,0,1,4,0.0,0.015640037384912632,0.0004944074588039234,1.1914063205736174,-0.17812319241819308,0.6733586517793586,1.5207123150299782,-0.5486903014295904,0.8346115477429978
3713,上官合,Shangguan He,1052,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,117.483398,27.337692,邵武,0,0,1,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.30946480910712254,-1.2527181748088918
3716,上官凝,Shangguan Ning,1007,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.483398,27.337692,邵武,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.30946480910712254,-1.2527181748088918
3718,邵雍,Shao Yong,1011,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,河南,0,0,0,0,1,6,0.5333333333333333,0.08770499059951324,1.4119695847154342e-05,1.9259629952751052,3.9428692890364796,4.749854418731158,-0.0614320505327485,-0.8298251825437993,0.808507211599097
3725,史彌堅,Shi Mijian,1169,cluster1_song_and_before,宋,military_industrial,军器/制造,0,0,0,0,0,1,121.542656,29.866316,鄞縣,0,0,0,1,0,1,0.0,0.002057359994309527,0.0,0.0895713085213861,-0.17812319241819308,-0.09497219999794299,-0.107944576878429,1.2161267103990354,-0.541424523111345
3735,沈立基,Shen Liji,1065,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,114.856377,34.063873,太康,0,0,0,0,1,1,0.0,1.221468332229389e-20,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.27729756337419836,0.6393345168798117
3736,沈同,Shen Tong,970,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.9092278734948482,-0.4210832521912416
3739,盛京,Sheng Jing,968,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,3,0.3333333333333333,0.04796305302485747,5.232154524665142e-05,0.8241279832228736,2.397497108490977,2.501773582390262,0.06441092412353154,-0.3918899761925293,0.8423193593235898
3759,蘇峴,Su Xian,1118,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,1,0,1,119.814385,31.363638,宜興,0,0,0,0,1,1,0.0,0.000493177287764812,0.0,0.0895713085213861,-0.17812319241819308,-0.18345327016502752,-0.107944576878429,0.8301060458323416,-0.12023274720987676
3802,宋松年,Song Songnian,1058,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,114.76066,34.49547,雍邱,0,0,0,0,1,1,0.0,0.008186247951739202,0.0,0.0895713085213861,-0.17812319241819308,0.25172039744513713,-0.107944576878429,-0.29867658318667445,0.7607413397968225
3810,宋延年,Song Yannian,1058,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,114.76066,34.49547,雍邱,0,0,0,0,1,1,0.0,0.008186247951739202,0.0,0.0895713085213861,-0.17812319241819308,0.25172039744513713,-0.107944576878429,-0.29867658318667445,0.7607413397968225
3829,唐拱,Tang Gong,977,cluster1_song_and_before,宋,astronomical,天文/历算,0,0,1,0,0,1,112.190773,30.350445,江陵,1,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.872677701993456,-0.4052406206004612
3830,唐淑問,Tang Shuwen,1040,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.190773,30.350445,江陵,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.872677701993456,-0.4052406206004612
3838,田京,Tian Jing,992,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.1844,33.896342,鹿邑,0,0,0,0,0,1,0.0,0.005847870761799363,0.0,0.0895713085213861,-0.17812319241819308,0.11944549416531229,-0.107944576878429,-0.2040314746339708,0.592208595128478
3842,刁衎,Diao Kan,945,cluster1_song_and_before,南唐,works_general,工部,0,0,0,0,0,1,118.76899,32.052563,江寧,0,0,0,0,0,2,0.0,0.006939423472093334,1.974971220111697e-07,0.45684964587212995,-0.17812319241819308,0.1811913193470403,-0.107293989911813,0.5966102152393962,0.07355959953512392
3856,蔡拯,Cai Zheng,998,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.646072,34.447662,宋城,0,0,0,0,0,1,0.0,7.080669916561071e-05,0.0,0.0895713085213861,-0.17812319241819308,-0.20734549294053253,-0.107944576878429,-0.10091400506360927,0.7472931059351041
3857,蔡蕃,Cai Fan,1064,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,115.646072,34.447662,宋城,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.10091400506360927,0.7472931059351041
3869,曹玘,Cao Qi,961,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,114.365883,38.30547,靈壽,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.38685261570451934,1.832481864670293
3874,曹修古,Cao Xiugu,970,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.323784,27.038864,建安,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.497170534778936,-1.3367775127529573
3908,曾公望,Zeng Gongwang,1010,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,118.589905,24.909641,晉江,0,0,0,0,0,1,0.0,0.00041925410276046873,0.0,0.0895713085213861,-0.17812319241819308,-0.18763488046667337,-0.107944576878429,0.5566104057685858,-1.9357209709137615
3915,杜甫,Du Fu,712,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.906976,34.246423,長安,0,0,0,0,0,9,0.027777777777777776,3.705341629709421e-13,2.669249564412501e-05,3.0277980073273367,0.03651183265757108,-0.2113508130723644,-0.020015246082713368,-1.6061353022437168,0.6906852341542608
3927,杜佑,Du You,735,cluster1_song_and_before,唐,works_general,工部,1,0,1,0,0,1,108.906976,34.246423,長安,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-1.6061353022437168,0.6906852341542608
3933,汪逵,Wang Kui,1142,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.240181,28.679602,玉山,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.47849725632910484,-0.8752432856401369
3941,王洙,Wang Zhu,997,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.646072,34.447662,宋城,0,0,0,0,0,6,0.0,0.04809679479659982,0.0004456298924752863,1.9259629952751052,-0.17812319241819308,2.509338948661281,1.360031244878162,-0.10091400506360927,0.7472931059351041
3944,王仲端,Wang Zhongduan,1049,cluster1_song_and_before,宋,military_industrial,军器/制造,0,0,0,0,0,1,114.859356,34.92438,東明,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.27663218418323343,0.8813923184119096
3957,王渙,Wang Huan (2),983,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,115.887953,34.510823,虞城,0,0,0,0,0,4,0.3333333333333333,0.027690165468027283,9.291045335992171e-05,1.1914063205736174,2.397497108490977,1.3549978388022612,0.1981172502652077,-0.04688829707796703,0.7650600884263205
3977,王慎言,Wang Shenyan,1011,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,5,0.1,0.05390423522034828,7.721241610957599e-05,1.5586846579243614,0.594562897854558,2.83784823435716,0.14640541602415122,-0.8298251825437993,0.808507211599097
3997,王禹偁,Wang Yucheng,954,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,116.08870697,35.396209717,鉅野,0,0,0,0,0,9,0.0,0.02358504388877854,0.0007587009596186224,3.0277980073273367,-0.17812319241819308,1.1227835655091578,2.391337189156662,-0.0020485810185032144,1.0141164728865761
4001,魏了翁,Wei Liaoweng,1178,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,103.502586,30.214197,蒲江,0,0,0,0,0,38,0.025604551920341393,0.21109556035471672,0.0048521069461174085,13.67886979049891,0.01971961874694942,11.729684597639093,15.87566828605935,-2.813241259224773,-0.44356673688207865
4007,吳植,Wu Zhi,976,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,118.536255,27.924686,浦城,0,0,0,0,0,1,0.0,5.017129200224434e-21,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.5446273263475893,-1.0875986846100525
4042,楊沆,Yang Hang,1026,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,0,1,0.0,5.017129200224434e-21,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0097376552322135,-0.1345586268557452
4043,楊偰,Yang Xie,1115,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.964065,30.550453,武康,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.8635380556689611,-0.34897902508894063
4053,楊坦,Yang Tan,942,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.563645,38.14011,真定,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3426811757705982,1.7859666381104302
4056,姚憲,Yao Xian,1116,cluster1_song_and_before,宋,works_general,工部,1,1,1,0,0,1,120.815277,29.58749,嵊縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0536618394546882,-0.6198573639481882
4067,葉昭映,Ye Zhaoying,992,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,118.169182,26.642174,劍浦,0,0,0,0,0,1,0.0,0.001612188318188181,0.0,0.0895713085213861,-0.17812319241819308,-0.1201542111188193,-0.107944576878429,0.4626391639561084,-1.448365110866358
4112,閻充國,Yan Chongguo,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,113.819748,34.031391,長社,0,0,0,0,0,2,0.0,0.023632718848700225,5.6615423977588056e-05,0.45684964587212995,-0.17812319241819308,1.1254803933518347,0.07855564436112068,-0.5088354503659407,0.6301974366359949
4118,晏防,Yan Fang,1063,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,116.351341,27.984781,臨川,0,0,0,0,1,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.0566124523486191,-1.0706941578797973
4124,尹仲宣,Yin Zhongxuan,967,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.8298251825437993,0.808507211599097
4153,趙宗道,Zhao Zongdao,999,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,114.40882874,35.039676666,封丘,0,0,0,0,1,5,0.2,0.028328848281217168,5.857532545791055e-05,1.5586846579243614,1.367248988127309,1.3911261878575958,0.08501187190491798,-0.37726040296987795,0.9138248930405185
4165,謝微,Xie Wei,985,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.589905,24.909641,晉江,0,0,0,0,0,1,0.0,0.0003606549879937234,0.0,0.0895713085213861,-0.17812319241819308,-0.19094965460636382,-0.107944576878429,0.5566104057685858,-1.9357209709137615
4175,韓瀆,Han Du (2),980,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,0,,,,0,0,0,0,0,2,0.0,0.026308406343819927,5.232154524665142e-05,0.45684964587212995,-0.17812319241819308,1.2768359172367991,0.06441092412353154,-3.174087617753835e-15,-1.9987334503111837e-15
4205,魏紹,Wei Shao,1038,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,116.720093,32.705585,下蔡,0,0,0,0,1,1,0.0,0.00010172410815588695,0.0,0.0895713085213861,-0.17812319241819308,-0.2055965889136519,-0.107944576878429,0.13897563040362226,0.2572525499377284
4207,吳待問,Wu Daiwen,970,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,113.719086,34.397324,新鄭,0,0,0,0,0,2,0.0,0.009021957505142304,1.3988418238667175e-05,0.45684964587212995,-0.17812319241819308,0.298993951438907,-0.06186449987793662,-0.5313189683654979,0.7331331913573916
7011,張諷,Zhang Feng,1015,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,0,4,0.0,0.006835443528653418,0.00031580058394152706,1.1914063205736174,-0.17812319241819308,0.17530948940928318,0.9323528303438302,1.0097376552322135,-0.1345586268557452
7024,范杲,Fan Gao,1039,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
7034,謝綸,Xie Lun,994,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,120.637787,31.167065,吳江,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0140182836963958,-0.17552808846865717
7042,李維,Li Wei,955,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,3,0.0,0.014686569931654755,2.8423025398470282e-05,0.8241279832228736,-0.17812319241819308,0.6194238906541052,-0.014314605526267492,-0.3918899761925293,0.8423193593235898
