mpnet_id,id,name_zh,cluster,degree,betweenness,clustering,eigenvector,cluster1_song_and_before,cluster2_yuan_ming,cluster3_qing_after
1,3,安燾,cluster1_song_and_before,59,3.8747981484044205e-05,0.5511396843950906,0.025126089359008414,1,0,0
2,4,查道,cluster1_song_and_before,26,0.0001568463650450978,0.5476923076923077,0.005816924742344872,1,0,0
3,10,晁謙之,cluster1_song_and_before,2,0.0,1.0,0.0011038773547544691,1,0,0
4,13,晁補之,cluster1_song_and_before,229,0.006096837263072519,0.30184631885390334,0.0856081595940747,1,0,0
5,15,陳安期,cluster1_song_and_before,11,5.0187238350453345e-08,0.8727272727272727,0.004294731087741535,1,0,0
6,16,陳安民,cluster1_song_and_before,22,0.0,1.0,0.012931068501610401,1,0,0
7,18,陳安道,cluster1_song_and_before,15,1.9585577272726894e-06,0.6571428571428571,0.005734936626087043,1,0,0
8,22,陳求道,cluster1_song_and_before,4,0.0,1.0,0.0016531840488206672,1,0,0
9,25,陳洎,cluster1_song_and_before,20,3.473944233932052e-06,0.8052631578947368,0.0084348129537594,1,0,0
10,28,陳絳,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
11,33,陳知儉,cluster1_song_and_before,76,0.00038136672245985914,0.45649122807017545,0.03039020168624957,1,0,0
12,34,陳執中,cluster1_song_and_before,54,0.00043997204903353776,0.47379454926624737,0.022278374646083825,1,0,0
13,36,陳之淵,cluster1_song_and_before,8,1.0913198763017669e-06,0.7142857142857143,0.0033998693772488426,1,0,0
14,37,陳靖,cluster1_song_and_before,5,3.998902537289031e-06,0.6,0.0015361793304938542,1,0,0
15,53,陳紘,cluster1_song_and_before,9,0.0,1.0,0.004256731021180351,1,0,0
16,56,陳若拙,cluster1_song_and_before,1,0.0,0.0,0.0001795039641858856,1,0,0
17,62,陳康伯,cluster1_song_and_before,75,0.00018014342143112623,0.5066666666666667,0.029736381661093436,1,0,0
18,63,陳膏,cluster1_song_and_before,2,6.722402022797706e-08,0.0,0.0003324076023946903,1,0,0
19,67,陳貫,cluster1_song_and_before,72,9.241078086623951e-05,0.5007824726134585,0.029445703685204744,1,0,0
20,78,陳世卿,cluster1_song_and_before,40,0.00040778753643908754,0.6884615384615385,0.017125083197606236,1,0,0
21,79,陳師錫,cluster1_song_and_before,139,0.000913764203370755,0.3856740694401001,0.05174586692831392,1,0,0
22,93,陳從易,cluster1_song_and_before,34,2.1714397145385943e-06,0.9233511586452763,0.01447621536283723,1,0,0
23,94,陳敦夫,cluster1_song_and_before,10,0.0,1.0,0.006747752158923473,1,0,0
24,98,陳堯佐,cluster1_song_and_before,171,0.0008432600873367252,0.4018575851393189,0.07042289177447174,1,0,0
25,99,陳堯咨,cluster1_song_and_before,76,0.00017202520811571557,0.4670175438596491,0.028143611851992597,1,0,0
26,105,陳祐甫,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
27,116,程戡,cluster1_song_and_before,130,0.00014690204992275698,0.5707811568276685,0.06207502206474021,1,0,0
28,117,程克俊,cluster1_song_and_before,30,0.00044907464345767895,0.48735632183908045,0.01084563226704771,1,0,0
29,118,程琳,cluster1_song_and_before,171,0.003841892539069836,0.5059511523907809,0.08206092001475823,1,0,0
30,122,程師孟,cluster1_song_and_before,129,0.0036971872235250724,0.5181686046511628,0.057527455415227455,1,0,0
31,123,程嗣恭,cluster1_song_and_before,15,2.3419632008002015e-06,0.6476190476190476,0.008372827708043271,1,0,0
32,128,程瑀,cluster1_song_and_before,108,0.0031789724273795926,0.33714087919695396,0.031897938805180756,1,0,0
33,145,錢勰,cluster1_song_and_before,174,0.00026053983308519865,0.4859477775563085,0.08317078051479367,1,0,0
34,149,錢時敏,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
35,150,錢端禮,cluster1_song_and_before,68,8.488368278816363e-05,0.6839332748024582,0.027233275151772214,1,0,0
36,152,錢遹,cluster1_song_and_before,25,5.600491961048519e-06,0.66,0.007268865764340826,1,0,0
37,168,詹大方,cluster1_song_and_before,1,0.0,0.0,3.6810161753055e-05,1,0,0
38,171,詹棫,cluster1_song_and_before,1,0.0,0.0,0.0005229059026107844,1,0,0
39,172,湛俞,cluster1_song_and_before,28,0.0,1.0,0.01050982280781566,1,0,0
40,174,張闡,cluster1_song_and_before,171,0.0003561687575632361,0.38321293429652564,0.055844981637263175,1,0,0
41,185,張去華,cluster1_song_and_before,37,0.0001182665943184135,0.3633633633633634,0.00902959914131083,1,0,0
42,197,張頡,cluster1_song_and_before,30,4.156344659504402e-05,0.7149425287356321,0.013722621866170816,1,0,0
43,198,張鑑,cluster1_song_and_before,1,0.0,0.0,0.00019921902998700847,1,0,0
44,200,張知白,cluster1_song_and_before,26,1.6904654807057642e-05,0.4523076923076923,0.009567563591603422,1,0,0
45,205,張景憲,cluster1_song_and_before,82,0.00023050024637805318,0.4676302318578741,0.032473571398029866,1,0,0
46,211,張浚,cluster1_song_and_before,249,0.013741086362227905,0.222664852960228,0.06489814974486842,1,0,0
47,213,張中庸,cluster1_song_and_before,46,1.4049862731825006e-05,0.9342995169082126,0.022319583504199186,1,0,0
48,217,張方平,cluster1_song_and_before,392,0.007088833912165892,0.19279450910799104,0.125643642104925,1,0,0
49,218,張傅,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
50,223,張錫,cluster1_song_and_before,109,2.4319452694921468e-05,0.7171253822629969,0.05782383119324224,1,0,0
51,237,張徽,cluster1_song_and_before,71,1.5647526763339407e-05,0.7038229376257545,0.032867208944755644,1,0,0
52,245,張若谷,cluster1_song_and_before,99,2.4242046011068012e-05,0.8000412286126571,0.055659360827129474,1,0,0
53,249,張可久,cluster1_song_and_before,1,0.0,0.0,3.822260027766392e-05,1,0,0
54,252,張綱,cluster1_song_and_before,93,9.659145983387178e-05,0.6002805049088359,0.03640749000477171,1,0,0
55,257,張鞏,cluster1_song_and_before,1,0.0,0.0,0.0005674195825019751,1,0,0
56,262,張沔,cluster1_song_and_before,52,0.000488497255230828,0.3838612368024133,0.01877324716400066,1,0,0
57,267,張保雍,cluster1_song_and_before,108,7.000736507435521e-05,0.7163378331602631,0.05674329824980972,1,0,0
58,268,張佖,cluster1_song_and_before,17,1.351001161577755e-05,0.41911764705882354,0.00511242121914224,1,0,0
59,269,張秉,cluster1_song_and_before,10,1.2309346292203223e-05,0.5777777777777777,0.001884877309970657,1,0,0
60,271,張掞,cluster1_song_and_before,67,0.00010901567668793938,0.5902306648575305,0.030733831423159216,1,0,0
61,279,張士遜,cluster1_song_and_before,65,0.0013599319514728352,0.47115384615384615,0.024725225149914338,1,0,0
62,280,張師德,cluster1_song_and_before,21,2.9511255107323076e-05,0.4714285714285714,0.006122507662987322,1,0,0
63,282,張師顏,cluster1_song_and_before,10,1.9172239210010625e-06,0.7555555555555555,0.002607166946601992,1,0,0
64,283,張綬,cluster1_song_and_before,19,0.0,1.0,0.006178961199108876,1,0,0
65,295,張唐民,cluster1_song_and_before,79,1.3063990440382954e-06,0.9782538136968517,0.04728473797260572,1,0,0
66,299,張存,cluster1_song_and_before,68,8.246428741818439e-05,0.6185250219490781,0.02964683261081217,1,0,0
67,301,張璪,cluster1_song_and_before,24,5.262030257029794e-05,0.5398550724637681,0.01154114052173117,1,0,0
68,310,張洞,cluster1_song_and_before,76,0.00010532584270057737,0.659298245614035,0.0350583174668306,1,0,0
69,315,張琬,cluster1_song_and_before,58,4.096844059399884e-05,0.7707199032062916,0.030435121169207487,1,0,0
70,318,張昷之,cluster1_song_and_before,109,0.0002588782265403356,0.6252123683316344,0.054163117373519976,1,0,0
71,325,張宇,cluster1_song_and_before,12,2.399292768630331e-06,0.8636363636363636,0.005025531178908582,1,0,0
72,326,張友直,cluster1_song_and_before,23,1.544295547106608e-05,0.5375494071146245,0.00854244036045561,1,0,0
73,330,張雍,cluster1_song_and_before,2,0.0,1.0,8.214785971249928e-33,1,0,0
74,332,張詠,cluster1_song_and_before,186,0.001794176696462128,0.33699505957570475,0.07130177302350453,1,0,0
75,334,章傑,cluster1_song_and_before,53,3.1983085905446685e-05,0.6240928882438317,0.016039786247544506,1,0,0
76,345,章楶,cluster1_song_and_before,77,3.297885904293052e-05,0.6377306903622693,0.03706368239350818,1,0,0
77,348,趙昌言,cluster1_song_and_before,21,0.00025554624569666673,0.4380952380952381,0.006219477484978975,1,0,0
78,371,趙令鑠,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
79,373,趙霈,cluster1_song_and_before,64,2.823861007459751e-05,0.8333333333333334,0.0322921782583647,1,0,0
80,375,趙抃,cluster1_song_and_before,315,0.002650052230017305,0.23712465878070974,0.10610544666155097,1,0,0
81,380,趙不棄,cluster1_song_and_before,37,1.658982514464954e-06,0.9474474474474475,0.008677170780019824,1,0,0
82,383,趙不溢,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
83,391,李秬,cluster1_song_and_before,2,0.0,1.0,0.0011702527685994361,1,0,0
84,402,趙揚,cluster1_song_and_before,12,1.3880627337105953e-06,0.9090909090909091,0.0071185803090391105,1,0,0
85,405,折彥質,cluster1_song_and_before,109,0.001990402959660711,0.47876316683656134,0.03955680972271958,1,0,0
86,416,鄭驤,cluster1_song_and_before,2,0.0,1.0,0.0004155570478156672,1,0,0
87,419,鄭鬲,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
88,420,李誡,cluster1_song_and_before,14,1.5597498172786748e-05,0.5274725274725275,0.004094807739548858,1,0,0
89,423,鄭天益,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
90,427,鄭望之,cluster1_song_and_before,14,2.9756653274889225e-06,0.7362637362637363,0.006792093214129752,1,0,0
91,434,賈安宅,cluster1_song_and_before,10,0.00017167593220265346,0.7111111111111111,0.004743639601298855,1,0,0
92,453,江嗣宗,cluster1_song_and_before,1,0.0,0.0,0.0009989091535353761,1,0,0
93,456,姜詵,cluster1_song_and_before,43,4.543901058967099e-06,0.7452934662236987,0.00990461499606831,1,0,0
94,460,蔣及祖,cluster1_song_and_before,1,0.0,0.0,3.8221054716529666e-05,1,0,0
95,487,周沆,cluster1_song_and_before,54,3.5926365831435e-05,0.7610062893081762,0.023826202260401448,1,0,0
96,512,朱昂,cluster1_song_and_before,16,1.774481597938451e-05,0.5166666666666667,0.006587090214962451,1,0,0
97,513,朱昌符,cluster1_song_and_before,3,5.31723020799303e-08,0.3333333333333333,0.00012361737898105817,1,0,0
98,521,朱巽,cluster1_song_and_before,15,1.1671702376727353e-06,0.8571428571428571,0.00920530650405532,1,0,0
99,530,朱壽隆,cluster1_song_and_before,2,0.0,1.0,9.97991399783036e-05,1,0,0
100,531,朱台符,cluster1_song_and_before,10,2.0242891032080446e-05,0.6222222222222222,0.0029799195534290276,1,0,0
101,549,鍾浚,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
102,557,樊賓,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
103,559,范純仁,cluster1_song_and_before,405,0.006043534578137468,0.1800757853563134,0.12382031906213435,1,0,0
104,561,范純粹,cluster1_song_and_before,143,0.00037312903828134135,0.43199054466660103,0.05961149925912888,1,0,0
105,562,范沖,cluster1_song_and_before,126,0.0036336528386292067,0.4280634920634921,0.05078555161922295,1,0,0
106,569,范諷,cluster1_song_and_before,27,6.493183051400818e-05,0.5897435897435898,0.013366813053030484,1,0,0
107,571,范祥,cluster1_song_and_before,2,0.0,1.0,0.002011260132534521,1,0,0
108,586,范子奇,cluster1_song_and_before,66,0.00026520537535999555,0.7118881118881119,0.03380525397605205,1,0,0
109,589,范子淵,cluster1_song_and_before,4,2.2489422766834563e-06,0.5,0.0009581549291332919,1,0,0
110,593,范雍,cluster1_song_and_before,78,0.00025927194294455484,0.5467865467865468,0.03495362373651395,1,0,0
111,596,方仲荀,cluster1_song_and_before,11,0.0,1.0,0.0023028525323702752,1,0,0
112,597,方偕,cluster1_song_and_before,32,9.344181871007864e-05,0.6915322580645161,0.013717073783975353,1,0,0
113,598,方略,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
114,602,方澤,cluster1_song_and_before,37,0.00012451312972782815,0.6891891891891891,0.019124597257718933,1,0,0
115,606,馮拯,cluster1_song_and_before,38,0.000579960103809338,0.49644381223328593,0.016938140311489762,1,0,0
116,621,傅求,cluster1_song_and_before,38,3.824423599367498e-06,0.7183499288762447,0.019102639723899983,1,0,0
117,628,富弼,cluster1_song_and_before,432,0.006440989008940153,0.18106041075878662,0.13523822783561432,1,0,0
118,629,富元衡,cluster1_song_and_before,49,0.0,1.0,0.028577298542388455,1,0,0
119,630,韓琦,cluster1_song_and_before,438,0.010781522315802535,0.15414354826912427,0.12397533248583896,1,0,0
120,631,韓跂,cluster1_song_and_before,20,7.634926469112862e-06,0.5736842105263158,0.008535458067129931,1,0,0
121,634,韓縝,cluster1_song_and_before,123,0.00045521256829876816,0.39917366386778624,0.04923690434894864,1,0,0
122,636,韓絳,cluster1_song_and_before,223,0.0009655171328888344,0.32695026865430454,0.08666439088657196,1,0,0
123,642,韓琚,cluster1_song_and_before,56,4.76461591516773e-05,0.5980519480519481,0.02362244906942819,1,0,0
124,646,韓肖胄,cluster1_song_and_before,11,9.122142476238187e-07,0.8545454545454545,0.0037750149901694396,1,0,0
125,655,韓鐸,cluster1_song_and_before,1,0.0,0.0,0.0011603962349258064,1,0,0
126,656,韓粹彥,cluster1_song_and_before,42,3.00085789667134e-05,0.6724738675958188,0.016607785429979764,1,0,0
127,663,韓宗道,cluster1_song_and_before,68,6.974937651783679e-05,0.5535557506584723,0.03060891019732527,1,0,0
128,664,韓宗彥,cluster1_song_and_before,155,0.0001400176439290276,0.5928780896522832,0.08043545777598053,1,0,0
129,667,韓彥直,cluster1_song_and_before,50,5.969548752871724e-06,0.926530612244898,0.02117380847932473,1,0,0
130,673,何昌言,cluster1_song_and_before,1,0.0,0.0,0.00040805703055487826,1,0,0
131,680,何俌,cluster1_song_and_before,3,1.37376497708389e-05,0.3333333333333333,0.0014790631363160898,1,0,0
132,685,何郯,cluster1_song_and_before,91,5.275231606244525e-05,0.7965811965811965,0.04986881491180131,1,0,0
133,686,何琬,cluster1_song_and_before,1,0.0,0.0,0.0009000619102422917,1,0,0
134,690,侯陟,cluster1_song_and_before,3,0.0,1.0,1.7164187351871637e-05,1,0,0
135,694,侯叔獻,cluster1_song_and_before,2,0.0,1.0,0.0015836278852797785,1,0,0
136,698,夏安期,cluster1_song_and_before,19,2.604072960840781e-05,0.6198830409356725,0.010063485884631488,1,0,0
137,704,向傳式,cluster1_song_and_before,6,1.398755430906611e-07,0.6666666666666666,0.0006128843886250215,1,0,0
138,709,向宗儒,cluster1_song_and_before,1,0.0,0.0,2.486908911687752e-05,1,0,0
139,716,蕭振,cluster1_song_and_before,16,0.00020154331813911923,0.8,0.009295109352409068,1,0,0
140,718,蕭固,cluster1_song_and_before,86,0.00017596468448465783,0.9559507523939809,0.05064429861838833,1,0,0
141,721,蕭倫,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
142,726,謝伋,cluster1_song_and_before,29,4.013162623411237e-06,0.6773399014778325,0.009332258344608794,1,0,0
143,728,謝景溫,cluster1_song_and_before,147,0.0011736351870593165,0.5351784549436213,0.07174103390352493,1,0,0
144,741,熊彥詩,cluster1_song_and_before,3,0.0,1.0,0.0013567167942098053,1,0,0
145,743,徐琛,cluster1_song_and_before,8,0.0,1.0,0.0016068295951507702,1,0,0
146,754,徐休復,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
147,770,徐的,cluster1_song_and_before,136,1.960236983497725e-05,0.7101307189542484,0.07602114543383963,1,0,0
148,780,許幾,cluster1_song_and_before,44,5.069282054504792e-05,0.671247357293869,0.01902888785947227,1,0,0
149,784,許驤,cluster1_song_and_before,46,1.5500044429720886e-05,0.957487922705314,0.023815187848310656,1,0,0
150,793,許暘,cluster1_song_and_before,42,2.0639137030265105e-05,0.727061556329849,0.00820766359764983,1,0,0
151,796,許尹,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
152,797,許元,cluster1_song_and_before,98,3.073538145389684e-05,0.7572059751735746,0.053067959997280215,1,0,0
153,805,薛良朋,cluster1_song_and_before,55,7.422803867059335e-06,0.8323232323232324,0.022855925433949528,1,0,0
154,810,薛映,cluster1_song_and_before,21,2.7891198110501753e-05,0.5,0.007921558814958431,1,0,0
155,818,胡奕脩,cluster1_song_and_before,19,1.2288669923171902e-05,0.5789473684210527,0.006636915276815002,1,0,0
156,826,胡松年,cluster1_song_and_before,46,1.5588187693576007e-05,0.7130434782608696,0.01222843621198004,1,0,0
157,828,胡旦,cluster1_song_and_before,20,8.375029490432819e-05,0.4105263157894737,0.0058019214725014675,1,0,0
158,830,胡宗回,cluster1_song_and_before,28,2.2066522353934428e-05,0.5608465608465608,0.012786671976948579,1,0,0
159,832,胡宗炎,cluster1_song_and_before,105,0.00011213988100890471,0.6536630036630037,0.05271517347302914,1,0,0
160,840,黃震,cluster1_song_and_before,8,1.0604012562960638e-06,0.75,0.00302763400423835,1,0,0
161,843,黃中,cluster1_song_and_before,100,0.00016281011786056982,0.6018181818181818,0.04007750174924557,1,0,0
162,846,黃然,cluster1_song_and_before,26,0.0,1.0,0.016753140790823743,1,0,0
163,853,黃裳,cluster1_song_and_before,85,0.00022675782243697905,0.4481792717086835,0.030133155831578766,1,0,0
164,859,黃祖舜,cluster1_song_and_before,81,5.970553144092907e-05,0.6095679012345679,0.02684376900142739,1,0,0
165,861,黃宗旦,cluster1_song_and_before,14,3.478903364287368e-06,0.6043956043956044,0.006060762617992508,1,0,0
166,874,任顓,cluster1_song_and_before,34,0.00012278881278148288,0.4117647058823529,0.014409101739398904,1,0,0
167,875,任中正,cluster1_song_and_before,17,0.0001350194708597948,0.38235294117647056,0.005134195052315828,1,0,0
168,882,任布,cluster1_song_and_before,2,0.00017164019111401502,0.0,0.00014347931842998934,1,0,0
169,890,康戩,cluster1_song_and_before,2,0.0,1.0,0.00012552903742475487,1,0,0
170,899,寇平,cluster1_song_and_before,17,4.195585400791988e-06,0.8529411764705882,0.005984300677438737,1,0,0
171,911,高若訥,cluster1_song_and_before,210,0.000799658326183935,0.40856687172476647,0.09155800727548696,1,0,0
172,913,高良夫,cluster1_song_and_before,6,0.0,1.0,0.0017004817258561486,1,0,0
173,924,高旦,cluster1_song_and_before,18,1.1843905293422856e-05,0.8562091503267973,0.007213367164719194,1,0,0
174,933,耿琬,cluster1_song_and_before,1,0.0,0.0,3.7056323637843556e-36,1,0,0
175,941,龔原,cluster1_song_and_before,131,0.00010796636904646526,0.6306517909571344,0.06751219196321348,1,0,0
176,942,郭勸,cluster1_song_and_before,58,0.00019112210929040317,0.7150635208711433,0.026717450457136593,1,0,0
177,944,郭知章,cluster1_song_and_before,81,4.21143916675976e-05,0.6947530864197531,0.04124452448307835,1,0,0
178,948,郭孝友,cluster1_song_and_before,35,0.0,1.0,0.007394554708381724,1,0,0
179,953,郭茂恂,cluster1_song_and_before,38,8.189333561531834e-06,0.7994310099573257,0.015827409093917826,1,0,0
180,960,郭大亨,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
181,962,來之邵,cluster1_song_and_before,110,0.00014139521671659906,0.5012510425354462,0.04754589015742722,1,0,0
182,964,郎簡,cluster1_song_and_before,84,1.9182076893902685e-07,0.9899598393574297,0.04988903898664224,1,0,0
183,968,雷有終,cluster1_song_and_before,3,9.133089851246625e-09,0.0,0.0003796424493530787,1,0,0
184,971,李常,cluster1_song_and_before,182,0.0006481743414301855,0.4121182684718596,0.07816070646805634,1,0,0
185,985,李章,cluster1_song_and_before,3,0.0,1.0,0.001156873219759074,1,0,0
186,986,李昭遘,cluster1_song_and_before,32,5.696111722272905e-05,0.4939516129032258,0.009168955524542936,1,0,0
187,987,李昭述,cluster1_song_and_before,24,7.209426099999155e-05,0.42391304347826086,0.006714762721574414,1,0,0
188,1004,李梲,cluster1_song_and_before,37,0.0,1.0,0.014981137498738676,1,0,0
189,1005,李擢,cluster1_song_and_before,30,0.00017672534643107745,0.5908045977011495,0.012734724762834231,1,0,0
190,1006,李周,cluster1_song_and_before,49,3.813552969214071e-05,0.8545918367346939,0.023181100639364204,1,0,0
191,1007,李周士,cluster1_song_and_before,1,0.0,0.0,0.00018854049281388533,1,0,0
192,1024,李復圭,cluster1_song_and_before,88,4.0103290684390514e-06,0.9461859979101358,0.05238672175521761,1,0,0
193,1025,李含章,cluster1_song_and_before,2,2.552270499836655e-07,0.0,0.0003107891809249378,1,0,0
194,1031,李欣,cluster1_song_and_before,2,0.0,1.0,0.0009560016243257109,1,0,0
195,1036,李徽之,cluster1_song_and_before,59,0.00010464371759826512,0.5505552308591467,0.02423604220335315,1,0,0
196,1040,李誼,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
197,1048,李寬,cluster1_song_and_before,139,3.683888567603295e-05,0.6823063288499636,0.07624577457234406,1,0,0
198,1056,李立之,cluster1_song_and_before,3,0.0,1.0,0.0009289606760095298,1,0,0
199,1058,李良臣,cluster1_song_and_before,6,0.0,1.0,0.003958024449141195,1,0,0
200,1063,李彌大,cluster1_song_and_before,36,2.6811754709564925e-05,0.5603174603174603,0.015470803191792814,1,0,0
201,1079,李士衡,cluster1_song_and_before,60,0.0009710529171188914,0.6740112994350282,0.027034713643593448,1,0,0
202,1081,李士觀,cluster1_song_and_before,3,1.2433431578102678e-07,0.3333333333333333,0.0016026163203286229,1,0,0
203,1086,李肅之,cluster1_song_and_before,68,8.416341676446428e-05,0.5008779631255488,0.024790875644688907,1,0,0
204,1089,李鞉,cluster1_song_and_before,35,0.0,1.0,0.007394554708381724,1,0,0
205,1092,李大臨,cluster1_song_and_before,134,7.547712904483284e-05,0.5842217484008528,0.06773515245803045,1,0,0
206,1096,李迪,cluster1_song_and_before,101,0.000315683625325658,0.4542574257425743,0.041556139106695714,1,0,0
207,1107,李維,cluster1_song_and_before,17,0.0,1.0,0.0091742666330816,1,0,0
208,1108,李偉,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
209,1115,李嚴老,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
210,1123,李虞卿,cluster1_song_and_before,5,1.915371818480802e-06,0.6,0.0030012554726737087,1,0,0
211,1130,李永德,cluster1_song_and_before,1,0.0,0.0,1.1087449095045932e-06,1,0,0
212,1136,梁弁,cluster1_song_and_before,35,0.0,1.0,0.007394554708381724,1,0,0
213,1144,廖剛,cluster1_song_and_before,78,0.000243139538387213,0.44555444555444557,0.022863351385188642,1,0,0
214,1162,林乂,cluster1_song_and_before,2,0.0,1.0,0.0013767461896145188,1,0,0
215,1163,林一飛,cluster1_song_and_before,37,1.939621090804128e-06,0.9144144144144144,0.007798563954656665,1,0,0
216,1169,林特,cluster1_song_and_before,38,0.00012859898297459308,0.31721194879089615,0.010301978732100748,1,0,0
217,1171,林旦,cluster1_song_and_before,22,3.926490976491181e-06,0.6926406926406926,0.009222968201568229,1,0,0
218,1175,林英,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
219,1176,凌策,cluster1_song_and_before,2,0.0,1.0,8.214785971249928e-33,1,0,0
220,1178,劉拯,cluster1_song_and_before,73,6.169900532532539e-05,0.4855403348554033,0.030075515810408307,1,0,0
221,1183,劉章,cluster1_song_and_before,81,5.225330322195519e-05,0.6058641975308642,0.02666760210715793,1,0,0
222,1195,劉奉世,cluster1_song_and_before,131,0.00032874746719439743,0.4717557251908397,0.0572490522687391,1,0,0
223,1201,劉彝,cluster1_song_and_before,100,0.00023469837653931813,0.7820202020202021,0.055809453675620235,1,0,0
224,1204,劉璯,cluster1_song_and_before,2,0.0,1.0,0.0009312229649940239,1,0,0
225,1206,劉觀,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
226,1207,劉立之,cluster1_song_and_before,100,0.0001620422149193182,0.6987878787878787,0.05250883152079978,1,0,0
227,1209,劉立德,cluster1_song_and_before,4,0.0,1.0,0.0010325104740304023,1,0,0
228,1221,劉保勳,cluster1_song_and_before,2,0.0,1.0,8.414304537608159e-05,1,0,0
229,1225,劉忱,cluster1_song_and_before,48,0.0003155026133986289,0.8466312056737588,0.02183962900092047,1,0,0
230,1229,劉師道,cluster1_song_and_before,21,1.1903091172631442e-05,0.8238095238095238,0.0066306523788857335,1,0,0
231,1230,劉述,cluster1_song_and_before,91,0.0002260485320719763,0.4937728937728938,0.035020344410180926,1,0,0
232,1232,劉隨,cluster1_song_and_before,34,8.265462391448846e-05,0.44385026737967914,0.014853864096543387,1,0,0
233,1236,劉定,cluster1_song_and_before,93,4.982206286236457e-06,0.8868630201028518,0.05488760776909352,1,0,0
234,1237,劉才邵,cluster1_song_and_before,46,1.8997460273332944e-05,0.6396135265700483,0.018285248288402348,1,0,0
235,1241,劉宗傑,cluster1_song_and_before,1,0.0,0.0,0.000574500978139301,1,0,0
236,1243,劉度,cluster1_song_and_before,67,8.290589279534104e-05,0.8005427408412483,0.03161886044857448,1,0,0
237,1249,劉無極,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
238,1258,柳庭俊,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
239,1274,盧士倫,cluster1_song_and_before,5,0.0,1.0,0.0011616410212199795,1,0,0
240,1302,呂和卿,cluster1_song_and_before,42,3.00623719430459e-05,0.6585365853658537,0.01902512292418899,1,0,0
241,1306,呂希道,cluster1_song_and_before,75,0.0001386312087558496,0.6036036036036037,0.033889967420198494,1,0,0
242,1309,呂惠卿,cluster1_song_and_before,261,0.0011264814191406175,0.3202770409666961,0.10493302451159493,1,0,0
243,1314,呂公著,cluster1_song_and_before,356,0.002398813249947716,0.22701376800126602,0.12298277692066399,1,0,0
244,1315,呂公孺,cluster1_song_and_before,36,8.582738206412465e-06,0.638095238095238,0.020339091328910566,1,0,0
245,1316,呂公弼,cluster1_song_and_before,178,0.0003844460972107175,0.4870818256839967,0.08422726657666865,1,0,0
246,1320,呂弸中,cluster1_song_and_before,28,0.00036602375633801044,0.5264550264550265,0.008764553530907208,1,0,0
247,1326,呂大忠,cluster1_song_and_before,125,7.012920904855176e-05,0.6070967741935483,0.06292866937291854,1,0,0
248,1340,馬騏,cluster1_song_and_before,0,0.0,0.0,7.067932822769843e-42,1,0,0
249,1346,馬仲甫,cluster1_song_and_before,6,1.9288559162310816e-06,0.4,0.0016458124114909214,1,0,0
250,1349,馬亮,cluster1_song_and_before,38,0.00017933076763431967,0.47652916073968704,0.017873842183052477,1,0,0
251,1361,梅詢,cluster1_song_and_before,141,4.0136088818645076e-05,0.664741641337386,0.07636865250888283,1,0,0
252,1364,孟嵩,cluster1_song_and_before,51,1.276294662825403e-06,0.9207843137254902,0.02166902629331702,1,0,0
253,1366,米友仁,cluster1_song_and_before,131,0.001444388843432928,0.3928361714621257,0.04381153557170853,1,0,0
254,1369,莫將,cluster1_song_and_before,57,7.97192579553586e-05,0.7838345864661654,0.022756231484541988,1,0,0
255,1371,莫濛,cluster1_song_and_before,1,0.0,0.0,0.001133953489308911,1,0,0
256,1385,歐陽載,cluster1_song_and_before,78,0.0,1.0,0.047176652195951005,1,0,0
257,1386,潘景珪,cluster1_song_and_before,16,1.0406926410047685e-06,0.9416666666666667,0.004980561552612814,1,0,0
258,1387,潘汝士,cluster1_song_and_before,11,6.407499122039658e-06,0.6545454545454545,0.0033871842747912485,1,0,0
259,1388,潘良貴,cluster1_song_and_before,125,0.003447034380429197,0.3514838709677419,0.03477865130975,1,0,0
