source,target,weight
1722,3675,1
1722,3709,1
1722,3739,1
1722,3829,1
1722,3941,3
1722,3997,1
1722,4001,2
1722,4124,1
1722,7053,1
1722,7059,1
1722,7068,2
1722,7097,1
1722,7099,1
1722,7108,1
1722,7214,1
1722,7239,2
1722,7240,1
1722,7308,1
1722,7323,1
1722,8006,1
1722,8016,2
1722,8033,1
1722,8049,1
1722,8072,1
1722,8109,2
1722,8116,2
1722,8153,1
1722,8165,1
1722,10178,1
1722,10565,1
1722,10566,3
1722,10681,1
1722,11135,1
1722,11247,1
1722,11337,1
1722,11612,1
1722,12319,3
1722,12941,1
1722,13360,1
1722,13378,1
1722,14043,2
1722,14074,1
1722,14386,1
1722,15598,1
1722,16098,1
1722,16173,2
1722,16667,2
1722,16745,1
1722,17517,1
1722,18246,1
1722,18257,1
1722,18268,2
1722,18574,1
1722,18644,1
1722,18731,1
1722,18734,1
1722,18735,1
1722,19149,1
1722,19611,1
1722,19832,1
1722,20221,1
1722,20268,1
1722,20604,1
1722,20849,1
1722,21237,1
1722,21274,1
1722,21429,1
1722,21637,1
1722,21796,1
1722,22199,1
1722,25459,1
1722,26373,1
1722,26376,1
1722,27007,1
1722,27078,1
1722,27761,1
1722,27762,1
1722,39847,1
1722,40169,1
1722,40998,1
1722,41028,1
1722,42396,1
1722,45682,1
1722,45685,2
1722,45753,1
1722,45771,1
1722,45885,1
1722,46425,1
1722,46966,1
1722,54942,1
1730,1732,2
1730,1762,14
1730,1804,1
1730,1807,1
1730,1828,4
1730,1829,1
1730,1835,1
1730,1844,1
1730,1846,1
1730,1847,5
1730,1852,1
1730,1872,1
1730,1877,3
1730,1881,3
1730,1885,1
1730,1895,1
1730,1924,1
1730,1932,2
1730,1955,1
1730,1967,1
1730,1996,2
1730,2022,4
1730,2032,1
1730,2036,2
1730,2058,2
1730,2112,2
1730,2123,1
1730,3012,1
1730,3088,1
1730,3180,1
1730,3273,1
1730,3313,1
1730,3321,1
1730,3325,1
1730,3364,1
1730,3374,1
1730,3381,1
1730,3461,1
1730,3468,1
1730,3484,2
1730,3502,1
1730,3522,1
1730,3525,2
1730,3528,2
1730,3590,1
1730,3591,2
1730,3596,1
1730,3615,1
1730,3709,2
1730,3718,4
1730,3802,1
1730,3810,1
1730,3829,1
1730,3874,2
1730,3908,1
1730,3933,2
1730,3941,3
1730,3957,3
1730,3997,2
1730,4001,5
1730,4043,1
1730,4124,3
1730,4153,2
1730,4165,1
1730,7042,1
1730,7053,1
1730,7059,2
1730,7068,2
1730,7097,3
1730,7108,1
1730,7121,1
1730,7179,1
1730,7214,1
1730,7239,1
1730,7240,1
1730,7288,1
1730,7308,1
1730,7323,1
1730,7358,1
1730,7411,1
1730,8006,1
1730,8016,2
1730,8049,4
1730,8072,1
1730,8090,1
1730,8093,1
1730,8109,2
1730,8116,10
1730,8153,5
1730,8165,3
1730,10231,1
1730,10242,1
1730,10304,1
1730,10334,1
1730,10565,4
1730,10566,5
1730,10681,2
1730,10831,2
1730,10892,3
1730,10895,2
1730,10902,1
1730,11062,1
1730,11135,1
1730,11372,1
1730,11384,1
1730,11547,1
1730,11578,1
1730,11612,1
1730,11650,1
1730,11701,1
1730,11800,1
1730,12019,1
1730,12030,1
1730,12053,1
1730,12072,1
1730,12134,1
1730,12319,10
1730,12324,1
1730,12890,1
1730,12941,1
1730,12951,1
1730,13105,1
1730,13258,1
1730,13279,1
1730,13360,1
1730,13378,1
1730,13477,3
1730,13612,1
1730,13809,1
1730,13810,1
1730,13845,1
1730,13855,1
1730,13940,1
1730,13972,1
1730,14043,3
1730,14074,1
1730,14103,1
1730,14386,1
1730,14834,1
1730,14858,1
1730,14903,1
1730,15155,1
1730,15501,2
1730,15598,1
1730,15706,1
1730,15751,1
1730,15849,1
1730,15884,1
1730,16040,1
1730,16098,1
1730,16173,1
1730,16302,1
1730,16667,2
1730,16720,2
1730,16745,3
1730,16783,1
1730,17355,1
1730,17517,1
1730,17724,1
1730,17730,1
1730,17743,1
1730,18246,1
1730,18257,1
1730,18268,1
1730,18401,1
1730,18574,1
1730,18588,1
1730,18731,1
1730,18734,1
1730,18735,1
1730,18889,1
1730,18954,1
1730,19123,2
1730,19149,2
1730,19424,1
1730,19597,1
1730,19611,1
1730,19699,4
1730,19832,1
1730,19880,1
1730,19915,1
1730,19947,1
1730,20221,3
1730,20268,1
1730,20498,1
1730,20604,1
1730,20932,1
1730,21237,1
1730,21274,2
1730,21429,1
1730,21637,1
1730,21796,1
1730,22849,2
1730,22865,1
1730,24324,1
1730,24710,2
1730,24894,1
1730,24956,1
1730,25459,1
1730,25535,1
1730,26369,1
1730,26373,1
1730,26376,1
1730,26428,1
1730,26611,1
1730,27007,1
1730,27078,1
1730,27565,1
1730,27761,4
1730,30231,2
1730,35616,1
1730,37597,1
1730,37916,1
1730,38004,1
1730,38648,1
1730,39847,2
1730,39869,1
1730,40396,1
1730,40408,1
1730,40916,1
1730,40998,1
1730,41028,1
1730,41532,1
1730,42321,1
1730,42415,1
1730,42652,1
1730,42666,1
1730,42675,1
1730,42790,1
1730,43094,1
1730,43110,1
1730,43485,1
1730,44372,1
1730,44584,1
1730,45685,2
1730,45753,1
1730,45885,1
1730,46425,1
1730,46608,1
1730,46702,2
1730,46966,1
1730,47517,1
1730,48157,1
1730,49672,1
1730,50807,1
1730,50850,1
1730,50865,1
1730,52545,1
1730,54942,1
1730,339480,1
1732,1762,2
1732,1881,1
1732,3273,1
1732,3505,1
1732,3941,1
1732,7068,1
1732,7097,1
1732,7214,1
1732,8016,1
1732,8049,2
1732,8072,1
1732,8109,1
1732,8116,1
1732,10566,2
1732,10681,1
1732,11135,1
1732,12319,1
1732,12323,1
1732,14043,1
1732,15598,1
1732,16098,1
1732,16745,1
1732,18257,1
1732,19123,1
1732,19149,1
1732,19832,1
1732,20221,1
1732,20268,1
1732,27057,1
1732,37610,1
1732,39847,1
1732,41028,1
1732,45685,1
1732,54942,1
1746,1762,2
1746,2032,1
1746,3718,1
1746,11372,1
1746,12013,1
1750,1777,1
1750,1885,1
1750,44637,1
1750,44640,1
1750,44641,1
1762,1765,1
1762,1767,2
1762,1776,1
1762,1777,1
1762,1789,3
1762,1804,2
1762,1807,1
1762,1814,1
1762,1820,1
1762,1821,1
1762,1828,3
1762,1829,1
1762,1835,2
1762,1840,2
1762,1844,4
1762,1846,1
1762,1847,8
1762,1872,1
1762,1875,1
1762,1877,1
1762,1881,6
1762,1882,1
1762,1891,1
1762,1895,4
1762,1903,1
1762,1924,1
1762,1932,1
1762,1945,1
1762,1949,1
1762,1952,1
1762,1954,1
1762,1957,2
1762,1967,3
1762,1996,1
1762,2007,3
1762,2014,2
1762,2022,12
1762,2026,1
1762,2032,6
1762,2036,3
1762,2058,3
1762,2074,1
1762,2081,1
1762,2082,2
1762,2085,1
1762,2112,6
1762,2123,3
1762,3013,1
1762,3033,2
1762,3047,1
1762,3088,1
1762,3107,2
1762,3114,1
1762,3273,1
1762,3313,2
1762,3351,1
1762,3356,1
1762,3364,4
1762,3374,1
1762,3381,2
1762,3388,1
1762,3395,1
1762,3450,2
1762,3484,8
1762,3501,1
1762,3502,2
1762,3504,2
1762,3505,3
1762,3522,2
1762,3525,1
1762,3528,4
1762,3533,1
1762,3590,1
1762,3591,5
1762,3596,1
1762,3615,1
1762,3634,1
1762,3675,1
1762,3700,1
1762,3709,1
1762,3718,11
1762,3736,1
1762,3739,2
1762,3759,1
1762,3829,2
1762,3830,3
1762,3838,1
1762,3842,1
1762,3857,1
1762,3869,2
1762,3915,2
1762,3933,3
1762,3941,3
1762,3944,1
1762,3957,1
1762,3977,3
1762,3997,5
1762,4001,21
1762,4042,1
1762,4043,1
1762,4112,1
1762,4124,1
1762,4153,2
1762,4175,1
1762,4207,1
1762,7011,1
1762,7034,1
1762,7053,2
1762,7059,13
1762,7063,1
1762,7068,2
1762,7069,1
1762,7070,1
1762,7097,7
1762,7108,1
1762,7109,1
1762,7120,1
1762,7121,1
1762,7126,3
1762,7179,2
1762,7186,1
1762,7214,1
1762,7239,5
1762,7240,3
1762,7272,2
1762,7288,2
1762,7308,3
1762,7317,1
1762,7323,1
1762,7390,2
1762,7391,2
1762,7397,3
1762,7411,1
1762,8006,3
1762,8012,2
1762,8016,4
1762,8049,7
1762,8057,1
1762,8072,2
1762,8074,1
1762,8075,1
1762,8090,3
1762,8093,1
1762,8104,1
1762,8109,2
1762,8116,24
1762,8153,4
1762,8160,1
1762,8165,6
1762,8177,1
1762,10061,1
1762,10164,1
1762,10178,2
1762,10226,1
1762,10231,1
1762,10242,1
1762,10304,1
1762,10565,8
1762,10566,11
1762,10681,1
1762,10831,3
1762,10890,1
1762,10892,4
1762,10895,2
1762,10902,1
1762,11062,1
1762,11135,6
1762,11236,1
1762,11372,4
1762,11404,1
1762,11450,4
1762,11578,2
1762,11753,2
1762,11800,2
1762,12013,2
1762,12053,2
1762,12072,1
1762,12104,1
1762,12134,3
1762,12319,12
1762,12323,1
1762,12477,1
1762,12681,1
1762,12890,1
1762,12941,1
1762,12951,1
1762,12978,1
1762,13105,1
1762,13243,1
1762,13258,1
1762,13279,5
1762,13360,1
1762,13376,2
1762,13378,8
1762,13477,4
1762,13612,3
1762,13809,1
1762,13810,5
1762,13845,1
1762,13855,1
1762,13940,2
1762,14043,3
1762,14074,1
1762,14103,4
1762,14386,1
1762,14445,1
1762,14834,1
1762,14858,1
1762,14903,1
1762,14913,2
1762,14973,3
1762,15061,1
1762,15155,1
1762,15192,1
1762,15289,1
1762,15501,4
1762,15598,1
1762,15706,1
1762,15752,1
1762,15773,1
1762,15849,1
1762,15883,1
1762,15884,2
1762,15940,1
1762,16040,1
1762,16098,1
1762,16173,3
1762,16302,3
1762,16330,1
1762,16333,1
1762,16504,2
1762,16667,2
1762,16701,1
1762,16720,3
1762,16745,3
1762,16783,2
1762,16877,1
1762,16882,1
1762,17100,3
1762,17517,3
1762,17743,1
1762,17956,1
1762,18165,1
1762,18257,1
1762,18268,1
1762,18365,1
1762,18480,1
1762,18588,2
1762,18644,3
1762,18684,1
1762,18731,1
1762,18734,1
1762,18735,1
1762,18889,2
1762,18946,2
1762,18954,2
1762,19098,1
1762,19123,9
1762,19149,3
1762,19322,1
1762,19424,1
1762,19560,1
1762,19597,3
1762,19611,1
1762,19699,6
1762,19735,1
1762,19832,1
1762,19880,4
1762,19905,1
1762,19915,1
1762,19947,1
1762,20221,7
1762,20268,2
1762,20498,1
1762,20604,1
1762,20853,2
1762,20883,1
1762,20932,1
1762,21095,1
1762,21169,1
1762,21226,1
1762,21274,3
1762,21432,2
1762,21482,1
1762,21561,1
1762,21569,1
1762,21620,1
1762,21679,1
1762,21721,1
1762,21796,1
1762,22199,2
1762,22203,1
1762,22236,1
1762,22250,3
1762,22350,1
1762,22559,1
1762,22560,1
1762,22849,2
1762,22865,1
1762,24324,1
1762,24380,1
1762,24710,2
1762,24894,2
1762,24956,1
1762,25209,1
1762,25459,2
1762,25535,1
1762,25628,1
1762,26151,1
1762,26285,1
1762,26373,1
1762,26376,1
1762,26428,1
1762,26456,1
1762,26611,2
1762,27007,1
1762,27057,1
1762,27078,1
1762,27334,1
1762,27391,1
1762,27562,1
1762,27761,9
1762,27762,2
1762,28058,1
1762,28092,1
1762,28944,1
1762,29291,2
1762,29327,1
1762,30231,1
1762,34020,1
1762,35224,1
1762,35616,1
1762,37610,1
1762,37743,1
1762,37916,1
1762,38004,1
1762,38648,1
1762,38949,1
1762,39458,1
1762,39847,2
1762,39869,1
1762,40394,1
1762,40408,1
1762,40916,1
1762,40928,1
1762,40998,1
1762,41028,2
1762,41312,1
1762,41888,1
1762,42063,2
1762,42321,1
1762,42415,1
1762,42652,1
1762,42675,1
1762,42790,1
1762,43094,3
1762,43110,1
1762,43485,1
1762,43532,2
1762,44303,1
1762,44372,1
1762,44584,2
1762,45173,1
1762,45554,1
1762,45685,3
1762,45753,1
1762,46425,1
1762,46608,1
1762,46642,1
1762,46872,1
1762,46966,1
1762,47148,1
1762,47457,2
1762,47517,1
1762,47673,1
1762,48157,1
1762,48641,1
1762,48675,1
1762,49974,2
1762,50807,1
1762,50850,1
1762,50865,1
1762,51096,1
1762,51114,1
1762,52268,1
1762,52462,1
1762,54942,1
1762,92196,1
1762,92921,1
1762,93797,1
1762,93973,1
1762,104911,1
1762,106227,1
1762,106263,1
1762,106333,1
1762,109317,1
1762,109615,1
1762,112150,1
1762,112971,1
1762,113924,1
1762,114192,1
1762,116823,3
1762,339480,1
1762,512631,1
1762,697054,1
1762,700146,1
1765,1820,1
1765,1881,1
1765,2082,1
1765,3388,1
1765,3944,1
1765,7186,1
1765,19735,1
1765,40394,1
1765,51114,1
1767,1789,1
1767,1847,1
1767,1867,1
1767,1881,1
1767,1952,1
1767,1954,1
1767,1967,1
1767,2081,1
1767,3033,1
1767,3709,1
1767,3977,1
1767,4001,1
1767,7059,1
1767,7288,1
1767,7391,2
1767,8116,4
1767,8153,1
1767,10304,1
1767,10565,2
1767,10566,1
1767,13810,1
1767,14209,1
1767,15155,1
1767,15706,1
1767,18395,1
1767,18399,1
1767,20221,1
1767,22250,1
1767,22350,1
1767,25709,1
1767,26373,1
1767,34020,1
1767,34100,1
1767,44294,1
1767,45753,1
1767,47148,1
1773,1821,1
1773,1903,1
1773,8116,1
1773,8150,3
1776,3107,1
1776,8001,1
1776,11753,1
1776,20221,1
1777,3997,1
1777,7097,1
1777,46425,1
1777,52462,1
1789,1821,1
1789,1828,1
1789,1840,1
1789,1867,1
1789,1881,1
1789,2007,1
1789,2032,1
1789,2081,1
1789,3184,1
1789,3484,1
1789,3501,1
1789,3591,1
1789,3709,1
1789,3997,1
1789,4001,1
1789,7059,1
1789,7126,2
1789,7308,1
1789,7391,1
1789,8116,2
1789,10226,1
1789,13612,1
1789,14209,1
1789,15155,1
1789,16667,1
1789,18395,1
1789,18399,1
1789,19149,1
1789,19699,1
1789,27761,1
1789,34020,1
1789,34100,1
1789,45753,1
1804,1844,2
1804,1891,1
1804,1924,1
1804,1932,1
1804,2058,1
1804,2112,1
1804,3615,1
1804,3718,1
1804,3933,1
1804,3941,1
1804,4001,1
1804,4043,1
1804,7179,1
1804,8093,1
1804,10565,1
1804,10566,1
1804,10831,1
1804,11701,1
1804,12319,1
1804,13378,2
1804,13477,1
1804,14903,1
1804,16720,1
1804,19424,1
1804,19915,1
1804,19947,1
1804,22250,2
1804,24956,1
1804,25535,1
1804,27761,1
1804,30231,1
1804,42321,1
1804,42790,1
1804,43094,1
1804,43110,1
1807,1813,1
1807,1846,1
1807,1852,2
1807,1872,3
1807,1884,1
1807,1908,1
1807,1932,2
1807,1996,2
1807,2022,1
1807,2058,2
1807,2074,1
1807,3933,1
1807,8104,1
1807,10565,2
1807,10759,1
1807,12319,1
1807,13477,2
1807,14103,1
1807,14445,1
1807,22000,1
1807,22849,3
1807,41532,1
1813,1852,1
1813,1872,1
1813,1884,1
1813,1908,1
1813,1932,1
1813,1996,1
1813,2022,1
1813,2074,1
1813,8104,1
1813,10565,1
1813,10759,1
1813,13477,1
1813,14445,1
1813,22000,1
1813,22849,1
1814,12053,1
1820,1822,1
1820,1881,1
1820,2082,1
1820,3388,1
1820,3944,1
1820,7186,1
1820,19735,1
1820,40394,1
1820,51114,1
1821,1828,1
1821,1840,1
1821,1881,1
1821,2007,1
1821,3484,1
1821,3591,1
1821,3997,1
1821,4001,1
1821,7059,1
1821,7126,1
1821,7308,1
1821,8116,2
1821,8150,1
1821,10226,1
1821,12319,1
1821,13378,1
1821,13612,1
1821,16667,1
1821,19699,1
1821,20221,1
1821,27761,1
1824,1885,1
1824,7328,1
1824,8016,1
1824,38331,1
1824,45816,1
1828,1840,1
1828,1844,1
1828,1847,1
1828,1877,4
1828,1881,4
1828,1895,1
1828,1967,1
1828,2007,1
1828,2036,1
1828,2123,1
1828,3461,1
1828,3484,3
1828,3528,1
1828,3591,1
1828,3718,1
1828,3829,1
1828,3874,1
1828,3941,2
1828,3957,1
1828,3977,2
1828,3997,1
1828,4001,3
1828,4124,3
1828,4165,1
1828,7053,1
1828,7059,2
1828,7068,1
1828,7108,1
1828,7126,1
1828,7239,1
1828,7240,1
1828,7308,2
1828,8006,1
1828,8049,1
1828,8116,4
1828,8153,1
1828,8165,1
1828,10226,1
1828,10566,2
1828,10681,1
1828,11135,1
1828,11384,1
1828,11547,1
1828,11650,1
1828,12019,1
1828,12030,1
1828,12319,3
1828,12324,1
1828,12951,1
1828,13612,2
1828,14043,1
1828,14386,1
1828,15884,1
1828,16173,1
1828,16667,1
1828,16745,1
1828,17355,1
1828,18268,1
1828,18731,1
1828,18734,1
1828,18735,1
1828,19611,1
1828,19699,1
1828,20221,2
1828,20498,1
1828,20604,1
1828,21274,2
1828,21796,1
1828,27007,1
1828,27761,2
1828,37597,1
1828,39847,1
1828,40998,1
1828,45685,1
1828,45753,1
1828,46702,1
1828,46966,1
1828,49672,1
1829,1885,1
1829,1948,1
1829,1949,1
1829,1967,1
1829,2032,1
1829,2112,1
1829,3484,1
1829,3709,1
1829,3997,1
1829,11612,1
1829,12941,1
1829,13360,1
1829,15862,1
1829,16667,1
1829,18246,1
1829,18574,1
1829,21237,1
1829,21620,1
1829,21637,1
1829,22072,1
1829,26373,1
1829,26376,1
1829,28058,1
1829,28092,1
1829,37852,1
1829,45885,1
1829,46425,1
1834,7097,1
1834,8153,1
1835,1844,1
1835,1847,1
1835,2022,1
1835,2082,1
1835,2123,1
1835,3374,1
1835,3528,1
1835,3590,1
1835,3700,1
1835,3718,1
1835,3977,1
1835,4001,1
1835,4175,1
1835,7053,1
1835,7109,1
1835,7121,1
1835,7288,1
1835,7323,1
1835,8165,1
1835,11135,1
1835,12319,1
1835,14043,1
1835,15387,1
1835,15849,1
1835,16667,1
1835,17743,1
1835,19149,1
1835,19842,1
1835,20221,1
1835,21226,1
1835,22865,1
1835,27078,1
1835,37916,1
1835,40408,1
1835,42415,1
1835,42652,1
1835,47517,1
1840,1881,2
1840,2007,1
1840,2032,1
1840,3364,1
1840,3484,1
1840,3501,1
1840,3591,1
1840,3997,1
1840,4001,1
1840,7059,1
1840,7126,1
1840,7308,1
1840,8116,1
1840,8160,1
1840,10226,1
1840,10231,1
1840,10565,1
1840,11372,1
1840,12013,1
1840,13612,1
1840,16667,1
1840,18946,1
1840,19699,1
1840,21561,1
1840,27761,1
1840,47457,1
1844,1847,2
1844,1881,1
1844,1895,1
1844,1945,1
1844,1957,1
1844,1967,1
1844,2007,1
1844,2022,2
1844,2026,1
1844,2032,1
1844,2082,1
1844,2112,1
1844,2123,1
1844,3013,1
1844,3307,1
1844,3356,1
1844,3484,2
1844,3505,1
1844,3700,1
1844,3718,2
1844,3739,1
1844,3838,1
1844,3941,2
1844,3957,1
1844,3977,1
1844,3997,1
1844,4001,4
1844,4175,1
1844,7053,2
1844,7059,1
1844,7097,1
1844,7099,1
1844,7109,1
1844,7239,2
1844,7240,1
1844,7323,1
1844,8016,1
1844,8033,1
1844,8049,1
1844,8090,1
1844,8109,1
1844,8116,1
1844,8165,1
1844,10178,1
1844,10565,1
1844,10566,2
1844,11135,2
1844,11247,1
1844,11337,1
1844,11701,1
1844,12319,1
1844,13376,1
1844,13378,2
1844,13612,1
1844,13810,1
1844,14074,1
1844,14973,1
1844,15884,1
1844,16173,1
1844,16667,1
1844,17517,1
1844,17743,1
1844,18268,1
1844,18644,1
1844,19149,2
1844,19611,2
1844,19699,1
1844,20221,2
1844,20498,1
1844,20849,1
1844,21226,1
1844,21429,1
1844,22199,1
1844,22250,5
1844,22849,1
1844,25459,1
1844,26285,1
1844,27078,1
1844,27761,1
1844,27762,1
1844,39847,1
1844,40169,1
1844,41312,1
1844,42396,1
1844,45682,1
1844,45771,1
1846,1852,1
1846,1872,1
1846,1932,1
1846,1996,1
1846,2058,1
1846,10566,1
1846,12319,1
1846,13477,1
1846,22849,1
1846,27762,1
1846,41532,1
1847,1872,1
1847,1877,2
1847,1881,2
1847,1895,1
1847,1952,1
1847,1954,1
1847,1957,1
1847,1967,2
1847,1996,1
1847,2007,1
1847,2022,2
1847,2026,1
1847,2032,2
1847,2036,1
1847,2082,1
1847,2112,1
1847,2123,3
1847,3012,1
1847,3013,1
1847,3088,1
1847,3180,1
1847,3307,1
1847,3321,1
1847,3325,1
1847,3484,2
1847,3505,1
1847,3528,2
1847,3591,2
1847,3700,1
1847,3718,4
1847,3739,1
1847,3802,1
1847,3810,1
1847,3829,1
1847,3857,1
1847,3941,2
1847,3977,3
1847,4001,7
1847,4124,1
1847,4153,2
1847,4175,1
1847,7042,1
1847,7053,2
1847,7059,3
1847,7068,1
1847,7069,1
1847,7097,1
1847,7099,1
1847,7108,2
1847,7109,1
1847,7239,2
1847,7240,1
1847,7308,1
1847,7323,1
1847,7358,1
1847,7365,1
1847,7391,1
1847,8001,1
1847,8006,1
1847,8016,2
1847,8033,1
1847,8109,1
1847,8116,6
1847,8153,2
1847,8165,4
1847,10061,1
1847,10178,1
1847,10438,1
1847,10565,2
1847,10566,3
1847,10681,1
1847,10831,1
1847,10892,1
1847,10895,1
1847,11062,1
1847,11135,3
1847,11247,1
1847,11337,1
1847,11578,1
1847,11701,1
1847,12072,1
1847,12319,4
1847,13258,1
1847,13378,2
1847,13513,1
1847,13518,1
1847,13810,1
1847,13845,1
1847,13855,1
1847,13972,1
1847,14043,1
1847,14074,1
1847,14386,1
1847,14834,1
1847,15751,1
1847,15752,1
1847,15791,1
1847,16040,1
1847,16173,2
1847,16504,1
1847,16667,1
1847,17517,2
1847,17724,1
1847,17730,1
1847,17743,2
1847,18268,2
1847,18644,1
1847,18731,2
1847,18734,1
1847,18735,3
1847,18954,1
1847,19123,1
1847,19149,1
1847,19611,1
1847,20221,2
1847,20276,1
1847,20604,1
1847,20849,1
1847,20932,1
1847,21226,1
1847,21274,1
1847,21429,1
1847,21796,1
1847,22199,1
1847,22236,1
1847,22350,1
1847,24324,1
1847,24710,1
1847,24988,1
1847,25459,1
1847,26428,1
1847,27007,1
1847,27078,1
1847,27391,1
1847,27565,1
1847,27761,2
1847,27762,1
1847,38648,1
1847,39458,1
1847,40169,1
1847,40287,1
1847,40396,1
1847,40916,1
1847,40998,1
1847,42396,1
1847,43532,2
1847,45682,1
1847,45685,1
1847,45753,1
1847,45771,1
1847,46608,1
1847,46702,1
1847,46966,1
1847,47148,1
1847,48641,1
1847,52545,1
1852,1872,2
1852,1884,1
1852,1908,1
1852,1932,2
1852,1996,2
1852,2022,1
1852,2058,1
1852,2074,1
1852,8104,1
1852,10565,1
1852,10759,1
1852,12319,1
1852,13477,2
1852,14445,1
1852,22000,1
1852,22849,2
1852,41532,1
1867,2081,1
1867,3709,1
1867,7391,1
1867,8116,1
1867,14209,1
1867,15155,1
1867,18395,1
1867,18399,1
1867,34020,1
1867,34100,1
1867,45753,1
1872,1884,1
1872,1908,1
1872,1932,2
1872,1996,2
1872,2022,1
1872,2058,3
1872,2074,1
1872,3522,1
1872,3933,1
1872,4001,1
1872,7365,1
1872,8104,1
1872,10061,1
1872,10438,1
1872,10565,2
1872,10566,2
1872,10759,1
1872,10890,1
1872,12319,1
1872,13477,2
1872,14103,1
1872,14445,1
1872,15791,1
1872,16504,1
1872,19699,1
1872,22000,1
1872,22849,3
1872,39811,1
1872,41532,1
1872,386675,1
1875,3395,1
1875,4001,1
1875,7046,1
1875,8104,1
1875,17307,1
1875,22849,1
1875,24739,1
1875,27761,1
1875,61632,1
1877,1881,2
1877,1895,1
1877,1908,1
1877,1967,1
1877,2036,1
1877,2123,1
1877,3047,1
1877,3321,1
1877,3325,1
1877,3484,1
1877,3528,1
1877,3718,2
1877,3829,1
1877,3941,1
1877,3977,4
1877,3997,1
1877,4001,2
1877,4124,2
1877,4153,1
1877,7059,1
1877,7068,1
1877,7108,1
1877,7239,1
1877,7240,1
1877,7308,1
1877,7358,1
1877,8006,2
1877,8012,1
1877,8116,2
1877,8153,2
1877,8165,1
1877,10566,1
1877,10681,1
1877,11650,1
1877,11701,1
1877,12319,2
1877,12941,1
1877,13674,1
1877,13972,1
1877,14043,1
1877,14386,1
1877,15751,1
1877,16173,1
1877,16745,1
1877,17355,1
1877,17724,1
1877,17730,1
1877,17743,1
1877,18268,1
1877,18731,1
1877,18734,1
1877,18735,1
1877,20221,2
1877,20604,1
1877,21274,2
1877,21796,1
1877,27007,1
1877,27761,2
1877,34100,1
1877,40396,1
1877,40998,1
1877,43532,1
1877,45685,1
1877,45753,1
1877,46702,1
1877,46966,1
1877,49672,1
1877,52545,1
1877,700146,1
1881,1895,1
1881,1952,1
1881,1954,1
1881,1967,1
1881,2007,1
1881,2036,1
1881,2082,1
1881,2123,1
1881,3388,1
1881,3484,2
1881,3505,1
1881,3528,1
1881,3591,1
1881,3829,1
1881,3941,1
1881,3944,1
1881,3957,1
1881,3977,1
1881,3997,2
1881,4001,4
1881,4124,2
1881,7059,2
1881,7068,1
1881,7097,2
1881,7108,1
1881,7126,1
1881,7186,1
1881,7239,1
1881,7240,1
1881,7308,2
1881,7391,1
1881,8006,1
1881,8049,2
1881,8116,4
1881,8153,2
1881,8165,1
1881,10226,1
1881,10565,1
1881,10566,3
1881,10681,1
1881,11135,1
1881,11650,1
1881,12319,2
1881,12323,1
1881,13612,3
1881,14043,1
1881,14386,1
1881,15884,1
1881,16173,1
1881,16667,1
1881,16745,1
1881,17355,1
1881,18268,1
1881,18731,1
1881,18734,1
1881,18735,1
1881,19123,1
1881,19289,1
1881,19611,1
1881,19699,1
1881,19735,1
1881,20221,3
1881,20498,1
1881,20604,1
1881,21274,2
1881,21796,1
1881,22350,1
1881,22550,1
1881,27007,1
1881,27057,2
1881,27761,3
1881,37610,1
1881,39847,1
1881,40394,1
1881,40998,1
1881,45685,1
1881,45753,1
1881,46702,1
1881,46966,1
1881,47148,1
1881,49672,1
1881,51114,1
1882,4042,1
1882,8116,1
1882,14224,1
1882,14310,1
1882,15289,1
1882,18165,1
1882,22250,1
1882,48675,1
1882,51096,1
1882,51873,1
1883,3395,1
1884,1908,1
1884,1932,1
1884,1955,1
1884,1996,1
1884,2022,2
1884,2074,1
1884,8104,1
1884,10565,2
1884,10759,1
1884,13477,1
1884,14445,1
1884,16302,1
1884,19701,1
1884,22000,1
1884,22849,1
1884,33311,1
1885,2032,1
1885,2112,1
1885,3709,1
1885,3997,1
1885,7328,1
1885,8016,1
1885,11612,1
1885,12941,1
1885,13360,1
1885,16667,1
1885,18246,1
1885,18574,1
1885,20498,1
1885,21237,1
1885,21637,1
1885,26373,1
1885,26376,1
1885,38331,1
1885,44637,1
1885,44640,1
1885,44641,1
1885,45816,1
1885,45885,1
1885,46425,1
1885,46642,1
1888,8116,1
1888,15752,1
1888,46642,1
1891,13378,1
1891,22250,1
1895,1967,2
1895,2036,1
1895,2123,1
1895,3356,1
1895,3484,1
1895,3528,1
1895,3718,1
1895,3829,1
1895,3838,1
1895,3941,1
1895,4001,1
1895,4124,1
1895,7059,1
1895,7068,1
1895,7108,1
1895,7239,1
1895,7308,1
1895,8006,1
1895,8090,1
1895,8116,1
1895,8153,1
1895,8165,1
1895,10566,1
1895,10681,1
1895,12319,1
1895,13376,1
1895,14043,1
1895,14386,1
1895,16173,1
1895,18268,1
1895,18731,1
1895,18734,1
1895,18735,1
1895,20604,1
1895,21274,1
1895,21796,1
1895,22250,1
1895,26285,1
1895,27007,1
1895,27761,2
1895,40998,1
1895,41312,1
1895,45685,1
1895,45753,1
1895,46642,1
1895,46966,1
1903,2123,1
1903,4053,1
1903,7097,1
1903,7126,1
1903,8049,1
1903,690118,1
1903,690119,1
1908,1932,1
1908,1996,1
1908,2022,1
1908,2074,1
1908,3997,1
1908,8006,1
1908,8012,1
1908,8104,1
1908,10565,1
1908,10759,1
