id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z,cluster_label,posting_count,sequenced_posting_count,firstyear_posting_count,lastyear_posting_count,category_posting_count,sequence_length,collapsed_sequence_length,career_sequence,collapsed_career_sequence,first_state,last_state,dominant_domain,dominant_category,technical_domain_postings,technical_domain_share,has_astronomical_posting,has_medical_posting,has_hydraulic_posting,has_military_industrial_posting,has_construction_posting,first_posting_year,last_posting_year,career_span_years,has_any_year,has_two_or_more_sequenced_postings,career_type,distance_to_career_type_medoid
132558,蔣恭,Jiang Gong,1457,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,106.55870819,29.560045242,巴縣,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-2.130636321237137,-0.6275774845109029,Yuan and Ming,2,2,0,0,0,2,2,category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_2,1.0
132570,蔣敵,Jiang Di,1424,cluster2_yuan_ming,明,medical,医学/医官,0,1,0,0,0,1,118.76899,32.052563,江寧,0,1,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.5966102152393962,0.0735595995351239,Yuan and Ming,2,0,0,0,1,2,2,domain_medical > category_missing_category,domain_medical > category_missing_category,domain_medical,category_missing_category,medical,unknown_category,1,0.5,0,1,0,0,0,,,,0,0,career_type_1,2.0
132583,蔡汝楠,Cai Runan,1516,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.084801,30.553133,德清,0,0,0,0,0,14,0.0439560439560439,2.718370037183392e-11,0.0003270647636319,4.864189694081055,0.1615190450643348,-0.2113508115556249,0.9694588317961876,0.8905052332453495,-0.3482251498640958,Yuan and Ming,20,20,0,0,16,20,4,category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > domain_construction,category_unknown_category > domain_construction > category_missing_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,2,0.1,0,0,0,0,1,,,,0,1,career_type_2,2.0
132642,劉一焜,Liu Yikun,1562,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,115.89772,28.674896,南昌,0,0,0,0,0,1,0.0,1.825017751059039e-11,0.0,0.0895713085213861,-0.178123192418193,-0.2113508120609672,-0.107944576878429,-0.0447067735606326,-0.876567068031227,Yuan and Ming,11,11,0,0,0,11,2,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,2,0.18181818181818182,0,0,0,0,1,,,,0,1,career_type_2,1.0
132680,劉日升,Liu Risheng,1546,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,114.971275,27.103239,廬陵,0,0,0,0,0,3,0.3333333333333333,2.4991487160482585e-11,1.022906063339622e-05,0.8241279832228736,2.397497108490977,-0.2113508116796317,-0.074248422417829,-0.251634341392583,-1.318669036036756,Yuan and Ming,4,4,0,0,0,4,3,category_missing_category > category_missing_category > domain_construction > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_2,0.0
132724,劉志選,Liu Zhixuan,1553,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.444199,29.979195,慈溪,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.1941356936133336,-0.5096720300123445,Yuan and Ming,8,7,1,0,1,8,4,category_missing_category > category_missing_category > category_missing_category > domain_construction > domain_construction > category_missing_category > category_missing_category > category_unknown_category,category_missing_category > domain_construction > category_missing_category > category_unknown_category,category_missing_category,category_unknown_category,other,missing_category,2,0.25,0,0,0,0,1,1583.0,,,1,1,career_type_2,1.0
132741,劉伯淵,Liu Boyuan,1541,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.444199,29.979195,慈溪,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.1941356936133336,-0.5096720300123445,Yuan and Ming,1,0,0,0,0,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,missing_category,1,1.0,0,0,0,0,1,,,,0,0,career_type_1,1.0
132768,劉采,Liu Cai,1500,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,115.030968,31.180918,麻城,0,0,0,0,0,1,0.0,1.408686992926607e-12,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130136392,-0.107944576878429,-0.2383015182820997,-0.171631284927694,Yuan and Ming,4,4,0,0,0,4,3,category_missing_category > category_missing_category > domain_construction > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_2,0.0
132775,劉宣,Liu Xuan,1425,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,114.608452,27.382462,安福,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.3326732384058896,-1.2401245203998144,Yuan and Ming,9,8,0,0,0,9,2,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,2,0.2222222222222222,0,0,0,0,1,,,,0,1,career_type_2,1.0
132785,劉俊,Liu Jun,1415,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,107.140381,34.38187,寶雞,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-2.0007158835994185,0.7287860317586009,Yuan and Ming,3,3,0,0,0,3,2,category_missing_category > category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_2,1.0
132794,劉浩,Liu Hao,1457,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,114.608452,27.382462,安福,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.3326732384058896,-1.2401245203998144,Yuan and Ming,2,2,0,0,0,2,2,category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_2,1.0
132917,劉慤,Liu Que,1514,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,114.779678,26.461771,萬安,0,0,0,0,0,2,1.0,9.071440581960771e-12,0.0,0.4568496458721299,7.548737710309318,-0.2113508125801805,-0.107944576878429,-0.2944287881367486,-1.4991118840707545,Yuan and Ming,7,7,0,0,0,7,3,domain_construction > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction,domain_construction > category_missing_category > domain_construction,domain_construction,domain_construction,other,missing_category,3,0.42857142857142855,0,0,0,0,1,,,,0,1,career_type_1,2.0
132983,諸壽賢,Zhu Shouxian,1556,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.94823456,31.386108398,崑山,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0833587826252729,-0.1139118978275578,Yuan and Ming,4,2,0,0,1,4,3,category_missing_category > category_missing_category > domain_construction > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_2,0.0
132984,諸觀,Zhu Guan,1436,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.152763,30.049067,餘姚,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.129041551318137,-0.4900172651950324,Yuan and Ming,3,3,0,0,0,3,2,domain_construction > category_missing_category > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,other,missing_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_1,1.0
133063,盧勳,Lu Xun,1502,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.058441,28.648392,縉雲,0,0,0,0,0,2,0.0,7.005806957399024e-12,1.186274059403245e-05,0.4568496458721299,-0.178123192418193,-0.2113508126970271,-0.0688668205028828,0.8846175543350531,-0.8840225564488767,Yuan and Ming,12,12,0,0,12,12,4,domain_construction > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_unknown_category,domain_construction > category_unknown_category > domain_construction > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,2,0.16666666666666666,0,0,0,0,1,,,,0,1,career_type_1,2.0
133090,錢士鰲,Qian Shiao,1556,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.9092278734948482,-0.4210832521912416,Yuan and Ming,2,0,0,0,1,2,2,domain_construction > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,0,career_type_1,1.0
133122,錢喜起,Qian Xiqi,1610,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.9092278734948482,-0.4210832521912416,Yuan and Ming,2,2,0,0,0,2,2,domain_construction > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,construction,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,1.0
133146,謝一夔,Xie Yikui,1425,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,115.89772,28.674896,新建,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.0447067735606326,-0.876567068031227,Yuan and Ming,9,9,3,0,0,9,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.1111111111111111,0,0,0,0,1,1460.0,,,1,1,career_type_2,0.0
133164,謝廷[⿱艹氵臣],Xie Tingmou,1502,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,104.98831177,29.188720703,富順,0,0,0,0,0,1,0.0,2.233247787280779e-12,0.0,0.0895713085213861,-0.178123192418193,-0.2113508129669963,-0.107944576878429,-2.481394662771285,-0.7320298614994223,Yuan and Ming,7,7,0,0,7,7,2,domain_construction > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.14285714285714285,0,0,0,0,1,,,,0,1,career_type_1,0.0
133233,韓邦憲,Han Bangxian,1541,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,118.861511,31.32163,高淳,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.617275387487482,-0.1320494600626031,Yuan and Ming,4,3,0,0,0,4,2,domain_construction > domain_construction > category_missing_category > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,construction,missing_category,2,0.5,0,0,0,0,1,,,,0,1,career_type_1,1.0
133248,韓重,Han Zhong,1442,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,111.21614838,35.616409302,絳州,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.0903665039900512,1.07605789514506,Yuan and Ming,1,0,0,0,0,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,missing_category,1,1.0,0,0,0,0,1,,,,0,0,career_type_1,1.0
133281,薛三才,Xue Sancai,1556,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.542656,29.866316,鄞縣,0,0,0,0,0,1,0.0,1.825017751059039e-11,0.0,0.0895713085213861,-0.178123192418193,-0.2113508120609672,-0.107944576878429,1.2161267103990354,-0.541424523111345,Yuan and Ming,4,2,0,0,2,4,3,domain_construction > category_unknown_category > category_missing_category > category_missing_category,domain_construction > category_unknown_category > category_missing_category,domain_construction,category_missing_category,other,unknown_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_1,1.0
133351,蕭鼎,Xiao Ding,1434,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,116.636658,23.667706,海陽,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.1203398758557964,-2.285073219931802,Yuan and Ming,2,2,0,0,0,2,2,category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_2,1.0
133356,蕭禎,Xiao Zhen,1432,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,114.89487457,26.792102814,泰和,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.2686988785871456,-1.406190626401787,Yuan and Ming,5,5,0,0,0,5,4,category_missing_category > category_missing_category > domain_construction > category_missing_category > domain_construction,category_missing_category > domain_construction > category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,2,0.4,0,0,0,0,1,,,,0,1,career_type_2,1.0
133366,繆昌,Miao Chang,1448,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.297668,31.574614,無錫,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.938050474011595,-0.0608858892110043,Yuan and Ming,2,2,0,0,0,2,2,domain_construction > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,construction,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,1.0
133370,繆國維,Miao Guowei,1566,cluster2_yuan_ming,明,construction,将作/营缮,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0097376552322137,-0.1345586268557452,Yuan and Ming,8,6,0,0,0,8,3,category_missing_category > category_missing_category > domain_construction > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,2,0.25,0,0,0,0,1,,,,0,1,career_type_2,0.0
133391,顏容暄,Yan Rongxuan,1580,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,117.610733,24.117096,漳浦,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.3379059166201231,-2.158661284374613,Yuan and Ming,2,2,0,0,2,2,2,category_unknown_category > domain_construction,category_unknown_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,2.0
133408,戴思恭,Dai Sigong,1324,cluster2_yuan_ming,明,medical,医学/医官,0,0,0,0,0,1,119.883675,29.458708,浦江,0,1,0,0,0,1,0.0,1.503516943899234e-22,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.8455824218450297,-0.6560833188758135,Yuan and Ming,3,2,0,0,2,3,3,domain_medical > category_unknown_category > category_missing_category,domain_medical > category_unknown_category > category_missing_category,domain_medical,category_missing_category,other,unknown_category,1,0.3333333333333333,0,1,0,0,0,,,,0,1,career_type_1,2.0
133415,戴祥,Dai Xiang,1481,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,118.58410645,30.077772141,績溪,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.5553152615900822,-0.4819426030213036,Yuan and Ming,5,4,0,0,0,5,3,category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.2,0,0,0,0,1,,,,0,1,career_type_2,0.0
133425,戴縉,Dai Jin,1436,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,113.256066,23.134624,南海,0,0,0,0,0,1,0.0,3.4883880989801677e-13,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130735916,-0.107944576878429,-0.6347375225781599,-2.4350274410553188,Yuan and Ming,1,0,0,0,0,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,missing_category,1,1.0,0,0,0,0,1,,,,0,0,career_type_1,1.0
133464,魏有本,Wei Youben,1483,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.152763,30.049067,餘姚,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.129041551318137,-0.4900172651950324,Yuan and Ming,9,7,0,0,0,9,4,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_hydraulic > domain_construction > category_missing_category > category_missing_category,category_missing_category > domain_hydraulic > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,2,0.2222222222222222,0,0,1,0,1,,,,0,1,career_type_2,1.0
133473,魏尚純,Wei Shangchun,1502,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,117.157007,35.085022,滕縣,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.2365632382721153,0.9265803870199744,Yuan and Ming,22,21,0,0,19,22,3,category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > domain_construction > category_missing_category > category_missing_category > category_missing_category,category_unknown_category > domain_construction > category_missing_category,category_unknown_category,category_missing_category,other,unknown_category,2,0.09090909090909091,0,0,0,0,1,,,,0,1,career_type_2,1.0
133599,嚴時泰,Yan Shitai,1479,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.152763,30.049067,餘姚,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.129041551318137,-0.4900172651950324,Yuan and Ming,14,13,0,0,0,14,6,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > domain_military_industrial > category_missing_category > domain_construction > category_missing_category,category_missing_category > domain_construction > domain_military_industrial > category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,3,0.21428571428571427,0,0,0,1,1,,,,0,1,career_type_2,3.0
133629,顧玉柱,Gu Yuzhu,1505,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.733788,31.646582,常熟,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0354607367717918,-0.0406415264566495,Yuan and Ming,7,7,0,0,5,7,5,category_unknown_category > domain_construction > domain_construction > category_unknown_category > category_unknown_category > category_missing_category > domain_construction,category_unknown_category > domain_construction > category_unknown_category > category_missing_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,3,0.42857142857142855,0,0,0,0,1,,,,0,1,career_type_1,3.0
133631,顧可學,Gu Kexue,1475,cluster2_yuan_ming,明,construction,将作/营缮,0,1,0,0,0,1,119.95230103,31.782783508,常州府,0,0,0,0,1,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.8609104958028614,-0.0023284882224025,Yuan and Ming,3,3,0,0,0,3,2,domain_construction > category_missing_category > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,other,missing_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_1,1.0
133642,顧其志,Gu Qizhi,1541,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.618622,31.31271,長洲,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0097376552322137,-0.1345586268557452,Yuan and Ming,17,12,0,0,0,17,3,category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.058823529411764705,0,0,0,0,1,,,,0,1,career_type_2,0.0
133691,饒位,Rao Wei,1550,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,116.259071,28.364485,進賢,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.0360033425969836,-0.9638846659489436,Yuan and Ming,10,9,1,0,0,10,4,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > domain_construction,category_missing_category > domain_construction > category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,2,0.2,0,0,0,0,1,1620.0,,,1,1,career_type_2,1.0
133692,饒伸,Rao Shen,1553,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,116.259071,28.364485,進賢,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.0360033425969836,-0.9638846659489436,Yuan and Ming,13,13,0,0,0,13,4,domain_construction > domain_construction > domain_construction > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category,domain_construction > category_missing_category > domain_construction > category_missing_category,domain_construction,category_missing_category,other,missing_category,4,0.3076923076923077,0,0,0,0,1,,,,0,1,career_type_2,1.0
133711,龔情,Gong Qing,1523,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.486763,31.224427,上海,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.2036426422149225,-0.1593923456897098,Yuan and Ming,1,0,0,0,0,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,missing_category,1,1.0,0,0,0,0,1,,,,0,0,career_type_1,1.0
133712,龔理,Gong Li,1406,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,120.94823456,31.386108398,崑山,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0833587826252729,-0.1139118978275578,Yuan and Ming,2,2,0,0,0,2,2,domain_construction > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,construction,missing_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,1.0
133718,龔輝,Gong Hui,1493,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,121.152763,30.049067,餘姚,0,0,0,0,0,1,0.0,1.3371142976073185e-21,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.129041551318137,-0.4900172651950324,Yuan and Ming,6,5,0,0,0,6,5,domain_construction > category_missing_category > category_missing_category > domain_hydraulic > domain_construction > category_missing_category,domain_construction > category_missing_category > domain_hydraulic > domain_construction > category_missing_category,domain_construction,category_missing_category,other,missing_category,3,0.5,0,0,1,0,1,,,,0,1,career_type_2,2.0
134432,樓釐,Lou Li,1304,cluster2_yuan_ming,元,medical,医学/医官,0,0,0,1,0,1,120.071625,29.300087,義烏,0,1,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.8875622872164389,-0.700702886801261,Yuan and Ming,1,0,1,1,1,1,1,domain_medical,domain_medical,domain_medical,domain_medical,medical,unknown_category,1,1.0,0,1,0,0,0,1333.0,1335.0,2.0,1,0,career_type_1,2.0
138722,屈突通,Qutu Tong,557,cluster1_song_and_before,隋,works_general,工部,0,0,0,0,0,1,108.90698242,34.246421814,長安,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.6061338682946031,0.6906849005363445,Song and before,14,14,1,1,14,14,3,category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category,category_unknown_category > domain_construction > category_unknown_category,category_unknown_category,category_unknown_category,other,unknown_category,1,0.07142857142857142,0,0,0,0,1,626.0,628.0,2.0,1,1,career_type_1,1.0
140346,韋頊,Wei Xu,636,cluster1_song_and_before,周,works_general,工部,0,0,0,0,0,1,109.045278,34.156564,杜陵,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5752446433419,0.6654081916806119,Song and before,4,3,1,0,4,4,2,category_unknown_category > category_unknown_category > category_unknown_category > domain_construction,category_unknown_category > domain_construction,category_unknown_category,domain_construction,other,unknown_category,1,0.25,0,0,0,0,1,716.0,,,1,1,career_type_1,2.0
142232,孟公行,Meng Gongxing,558,cluster1_song_and_before,隋,construction,将作/营缮,0,0,0,0,0,1,116.9605,37.4701,平昌,0,0,0,0,1,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.1926721108204561,1.5974950189318289,Song and before,3,3,0,0,3,3,2,domain_construction > domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,unknown_category,2,0.6666666666666666,0,0,0,0,1,,,,0,1,career_type_1,0.0
